customer_id,age,gender,income,education,occupation,marital_status,region,num_dependents,credit_score,tenure_years,is_churned
sdv-id-hwVPLd,65,Male,88244.96,Associate,Teacher,Married,West,0,479,12.6,False
sdv-id-TFkoFv,24,Non-binary,162311.97,Bachelor,Nurse,Married,North,0,566,4.5,False
sdv-id-GhfdNt,37,Non-binary,168783.56,Associate,Retired,Widowed,North,0,722,0.1,False
sdv-id-WoiStL,80,Non-binary,106246.41,Master,Retired,Widowed,Central,0,698,11.1,False
sdv-id-YTlLzt,80,Non-binary,36959.82,High School,Accountant,Married,North,0,534,10.6,False
sdv-id-fdsodw,39,Non-binary,48800.65,Bachelor,Student,Married,Central,2,640,0.1,False
sdv-id-YFofAx,32,Male,32694.65,Bachelor,Retired,Married,North,3,579,7.9,False
sdv-id-ZfhMxm,31,Female,22049.78,PhD,Business Owner,Single,Central,0,455,15.1,False
sdv-id-QHCVen,46,Male,77701.32,Master,Teacher,Widowed,North,0,582,0.1,False
sdv-id-opisqP,25,Female,217836.68,Master,Manager,Married,West,1,642,4.0,False
sdv-id-YouaAn,44,Non-binary,64478.13,High School,Engineer,Widowed,South,0,658,0.1,False
sdv-id-UoKFVb,32,Non-binary,46212.03,Master,Retail Worker,Single,Central,1,736,6.4,False
sdv-id-HcXjCA,28,Male,80744.75,Bachelor,Business Owner,Married,South,0,568,1.5,False
sdv-id-BcomRN,40,Male,130967.33,High School,Manager,Single,North,1,669,3.6,False
sdv-id-snHGMA,38,Male,102885.9,Associate,Teacher,Widowed,North,0,560,5.6,False
sdv-id-kcqqzq,46,Non-binary,127242.44,Bachelor,Engineer,Single,Central,1,634,0.1,False
sdv-id-PNlwFV,32,Non-binary,20956.41,PhD,Retail Worker,Married,East,1,508,6.1,True
sdv-id-BQHsek,29,Male,96667.77,Master,Nurse,Single,North,0,642,3.7,False
sdv-id-PBmxUt,29,Non-binary,66018.02,Bachelor,Teacher,Married,Central,0,631,0.1,False
sdv-id-RMOWEv,42,Male,103375.34,Master,Retired,Married,North,2,697,0.1,False
sdv-id-rsWNXL,80,Male,124115.85,Master,Accountant,Single,Central,0,685,17.2,False
sdv-id-BgGacp,55,Non-binary,52823.39,Bachelor,Teacher,Married,Central,3,795,1.3,False
sdv-id-zeoZfW,77,Male,63898.18,Master,Student,Married,South,3,806,4.0,False
sdv-id-YhmgXo,31,Male,52924.41,Bachelor,Business Owner,Married,Central,0,621,0.4,True
sdv-id-SZFAfv,41,Non-binary,74322.87,Bachelor,Accountant,Married,Central,0,625,6.4,False
sdv-id-PciXNl,18,Non-binary,100315.41,Master,Lawyer,Single,Central,2,672,0.1,False
sdv-id-lEgWTQ,26,Non-binary,263554.27,Bachelor,Doctor,Single,Central,2,637,0.1,False
sdv-id-QyBHyV,66,Non-binary,74236.62,Master,Business Owner,Married,Central,2,533,8.0,False
sdv-id-JFAiqn,18,Male,117907.72,Bachelor,Business Owner,Single,North,0,747,1.2,False
sdv-id-YCkZLK,18,Male,114172.77,Associate,Retired,Married,Central,3,649,0.1,False
sdv-id-AmdpMX,47,Non-binary,104945.48,Associate,Teacher,Widowed,West,0,492,14.6,False
sdv-id-gmMaHB,39,Male,43183.88,Master,Engineer,Married,North,0,599,13.6,False
sdv-id-PKWqVl,45,Female,79205.77,Bachelor,Engineer,Married,North,3,648,18.1,True
sdv-id-JiqIUE,49,Non-binary,97739.76,Bachelor,Accountant,Married,West,1,507,14.5,False
sdv-id-FgYHgl,47,Non-binary,101760.23,Bachelor,Business Owner,Married,East,1,638,5.4,False
sdv-id-bywUFh,80,Female,52081.62,Bachelor,Business Owner,Married,West,0,555,13.8,False
sdv-id-WIwWZt,35,Non-binary,143794.62,Associate,Retired,Married,North,0,609,6.2,False
sdv-id-oAvOjg,21,Male,85076.52,Associate,Lawyer,Single,North,0,553,0.1,False
sdv-id-rPJxBQ,60,Female,56152.69,High School,Nurse,Widowed,North,1,542,0.1,False
sdv-id-wGMjrz,26,Male,29807.89,High School,Doctor,Single,North,0,458,0.1,False
sdv-id-tekdDe,50,Male,88413.39,Bachelor,Lawyer,Married,North,0,622,15.5,False
sdv-id-tHEbbR,77,Male,87815.48,Bachelor,Retail Worker,Married,Central,0,705,0.1,False
sdv-id-AFxMMQ,62,Female,31384.5,PhD,Engineer,Married,West,0,518,12.4,True
sdv-id-vQmmSN,57,Non-binary,39022.03,Bachelor,Accountant,Single,Central,3,703,4.4,False
sdv-id-SnVKys,18,Female,46137.77,Bachelor,Teacher,Widowed,North,1,702,3.3,False
sdv-id-RgfPHw,18,Female,61264.18,Bachelor,Business Owner,Married,West,0,455,1.0,False
sdv-id-dmUhdn,53,Non-binary,84128.13,PhD,Business Owner,Single,East,0,494,8.0,False
sdv-id-UyDfPP,47,Male,62073.46,Master,Retail Worker,Single,Central,2,455,0.1,False
sdv-id-gqekPz,47,Non-binary,55910.55,Master,Retail Worker,Single,Central,0,651,12.6,False
sdv-id-gGSJMf,32,Non-binary,18827.63,Bachelor,Retail Worker,Divorced,North,0,615,1.9,False
sdv-id-KEcMtq,80,Male,85287.83,Bachelor,Doctor,Married,East,2,646,16.7,False
sdv-id-cdOxVD,31,Female,52032.13,Master,Student,Widowed,North,0,664,2.8,False
sdv-id-zMflYz,73,Non-binary,23278.75,Bachelor,Lawyer,Married,Central,2,658,0.6,False
sdv-id-vfWqLL,18,Female,142848.1,Associate,Doctor,Widowed,Central,0,531,5.7,False
sdv-id-KWbpPf,18,Non-binary,73101.27,Bachelor,Student,Divorced,West,1,614,0.1,False
sdv-id-ASlhhI,18,Non-binary,19017.58,Bachelor,Manager,Divorced,East,0,689,0.1,False
sdv-id-UgAgmj,25,Non-binary,90380.88,Bachelor,Engineer,Married,Central,2,602,1.0,False
sdv-id-affIHl,37,Non-binary,69789.76,Bachelor,Retired,Single,North,3,593,2.6,False
sdv-id-VPTxAa,80,Non-binary,244502.39,High School,Retail Worker,Single,Central,2,549,12.3,False
sdv-id-mjKsHE,23,Female,55568.98,High School,Lawyer,Married,North,2,584,1.3,False
sdv-id-yWyPES,25,Non-binary,43585.94,Master,Manager,Married,Central,0,630,3.4,False
sdv-id-xFQxpK,38,Male,131516.66,Bachelor,Engineer,Single,West,2,569,1.2,False
sdv-id-zYeYkm,30,Non-binary,96961.93,Associate,Business Owner,Married,East,0,620,5.3,False
sdv-id-ZdkBQC,46,Non-binary,91731.45,Master,Business Owner,Married,North,2,472,0.6,False
sdv-id-mbZImP,21,Male,79996.12,PhD,Accountant,Married,Central,0,577,0.1,False
sdv-id-BFFcNF,23,Male,41127.36,Master,Business Owner,Widowed,North,0,590,4.3,False
sdv-id-BbUDAM,74,Non-binary,28172.38,Master,Engineer,Married,North,1,621,8.1,True
sdv-id-hbqVpb,77,Non-binary,68902.23,PhD,Engineer,Married,East,2,745,0.5,False
sdv-id-wpmZEv,53,Non-binary,144435.86,Bachelor,Teacher,Single,Central,3,551,5.4,False
sdv-id-iHlUzM,40,Non-binary,66583.7,Associate,Accountant,Married,West,0,555,9.1,False
sdv-id-LuSUbR,25,Male,15000.0,Master,Engineer,Single,West,1,589,6.5,False
sdv-id-LrkjoW,58,Female,157849.69,Master,Engineer,Single,Central,3,710,15.1,True
sdv-id-NnWqDX,53,Non-binary,125141.41,Associate,Doctor,Widowed,Central,3,623,10.8,False
sdv-id-dGbGru,47,Female,110838.92,Master,Accountant,Single,North,0,620,12.9,False
sdv-id-frQKZK,37,Female,69331.07,Associate,Doctor,Single,Central,3,507,2.1,False
sdv-id-xYxONd,47,Male,192684.37,Bachelor,Retired,Widowed,East,0,517,3.1,False
sdv-id-rLDiAK,80,Male,92714.45,Associate,Doctor,Single,Central,0,535,16.5,True
sdv-id-rNtPao,78,Non-binary,160606.46,Associate,Accountant,Divorced,Central,0,709,11.4,False
sdv-id-vqpLmL,42,Male,78688.42,PhD,Accountant,Married,North,0,538,0.1,False
sdv-id-nkwCri,51,Male,256968.17,Bachelor,Student,Widowed,West,2,645,1.6,False
sdv-id-Icqfug,42,Female,245484.65,High School,Student,Single,Central,2,708,1.4,False
sdv-id-YCtURf,56,Non-binary,131233.72,Bachelor,Retail Worker,Married,Central,0,607,4.6,False
sdv-id-ZYCgPp,64,Non-binary,113903.6,Associate,Retired,Married,Central,0,748,2.3,False
sdv-id-xuzyQK,30,Non-binary,146034.63,Master,Teacher,Married,East,2,595,10.6,False
sdv-id-qUHXJZ,59,Female,141977.55,Associate,Teacher,Single,North,0,616,0.1,False
sdv-id-QbzWaq,18,Male,60167.18,Master,Doctor,Married,South,2,584,1.1,False
sdv-id-mWsjTa,64,Non-binary,165403.89,High School,Engineer,Married,North,2,617,0.1,True
sdv-id-uZBIOh,56,Non-binary,48116.08,Associate,Engineer,Married,East,1,752,11.7,False
sdv-id-MJZgaF,54,Non-binary,93662.34,Master,Student,Married,Central,1,673,13.7,False
sdv-id-eZgklC,68,Non-binary,24099.18,Associate,Retired,Single,North,2,529,9.4,False
sdv-id-OBIdvh,38,Non-binary,47701.96,Bachelor,Retail Worker,Married,Central,2,579,12.7,False
sdv-id-UfYroM,39,Male,105326.81,Associate,Retail Worker,Single,South,0,575,8.8,False
sdv-id-VCvUuL,37,Non-binary,70819.64,Bachelor,Retired,Single,Central,0,669,4.6,False
sdv-id-onCHWY,56,Male,103099.24,PhD,Manager,Divorced,Central,1,614,0.1,False
sdv-id-muxPGl,49,Female,137684.82,Bachelor,Teacher,Married,West,0,701,15.4,True
sdv-id-DFThqL,72,Non-binary,87041.6,Bachelor,Business Owner,Divorced,Central,0,726,1.7,False
sdv-id-cpqcEk,67,Non-binary,80051.1,Master,Manager,Single,North,0,493,13.4,False
sdv-id-wpDSmp,67,Non-binary,150022.0,Bachelor,Lawyer,Married,East,0,584,3.5,False
sdv-id-AGbGDr,26,Non-binary,36118.85,Bachelor,Doctor,Single,Central,2,627,7.6,False
sdv-id-HxeJHv,36,Non-binary,51549.37,Bachelor,Teacher,Married,Central,0,674,0.1,False
sdv-id-gyRKou,34,Non-binary,86688.68,Associate,Business Owner,Widowed,North,0,676,6.5,False
sdv-id-KDRirX,61,Male,191669.04,Bachelor,Manager,Married,Central,1,706,6.9,False
sdv-id-nwbQgE,18,Female,42923.72,Master,Business Owner,Single,Central,1,513,3.5,False
sdv-id-pQQDSb,57,Non-binary,110005.91,Master,Business Owner,Married,Central,0,621,16.0,False
sdv-id-PTZiKB,59,Male,90998.25,Bachelor,Business Owner,Married,West,0,455,1.7,False
sdv-id-qxxjAV,19,Female,41756.93,High School,Student,Single,Central,0,561,2.8,False
sdv-id-dNrwqQ,49,Male,96244.86,Bachelor,Retail Worker,Single,Central,3,606,0.1,False
sdv-id-TSoksd,54,Non-binary,168910.48,Bachelor,Accountant,Married,Central,0,617,16.4,False
sdv-id-OAGaNj,38,Female,121196.95,Bachelor,Retired,Widowed,North,1,629,8.4,False
sdv-id-wTvOIk,80,Non-binary,59688.64,High School,Engineer,Married,East,1,614,8.4,False
sdv-id-oDDAYb,59,Male,54247.08,Bachelor,Student,Married,North,0,620,6.8,False
sdv-id-LIisTY,32,Female,91444.31,Associate,Engineer,Married,South,0,535,3.2,False
sdv-id-nNYhjY,35,Female,92893.19,PhD,Business Owner,Single,North,0,592,4.9,False
sdv-id-OMtdXj,25,Male,142572.65,Bachelor,Lawyer,Single,Central,3,559,5.8,False
sdv-id-eUriVf,55,Non-binary,70566.01,Master,Lawyer,Married,Central,1,711,12.9,False
sdv-id-YVuLbv,59,Non-binary,56572.16,Bachelor,Engineer,Divorced,Central,2,697,2.5,False
sdv-id-wKUlPp,31,Male,71709.17,Bachelor,Engineer,Widowed,Central,0,513,8.3,False
sdv-id-wXPHEV,79,Non-binary,37041.99,Bachelor,Retail Worker,Married,North,0,631,2.5,False
sdv-id-CSFvSS,75,Male,109375.81,High School,Doctor,Single,North,0,622,10.3,False
sdv-id-vfwldp,53,Female,87508.96,Master,Retail Worker,Single,East,0,550,8.9,False
sdv-id-WcMyRP,73,Male,144012.97,Associate,Business Owner,Married,Central,1,691,12.0,False
sdv-id-MbJWrD,26,Non-binary,73338.29,Associate,Accountant,Single,North,0,728,6.0,False
sdv-id-hIWnAS,60,Female,90093.15,Associate,Teacher,Single,Central,1,604,5.7,False
sdv-id-lwVQqo,44,Non-binary,17884.68,Bachelor,Doctor,Married,North,3,593,2.3,False
sdv-id-aNPfQh,47,Non-binary,35082.81,Associate,Doctor,Married,Central,1,643,12.9,False
sdv-id-nriiam,76,Male,78405.81,Associate,Accountant,Married,Central,1,556,10.6,False
sdv-id-NcLaJH,80,Male,97181.83,Bachelor,Student,Widowed,Central,0,585,8.0,False
sdv-id-AZvEmU,77,Female,81651.44,Bachelor,Teacher,Divorced,Central,0,539,0.1,False
sdv-id-FWLjEQ,61,Male,48219.34,Associate,Doctor,Married,East,1,643,6.8,True
sdv-id-mEJgNM,40,Non-binary,47706.26,Master,Business Owner,Single,Central,1,631,0.2,False
sdv-id-pIGdpw,40,Non-binary,71675.2,Bachelor,Accountant,Single,North,4,579,13.9,False
sdv-id-gygGBd,18,Male,109341.04,Associate,Doctor,Married,East,3,600,1.0,False
sdv-id-BNofMJ,31,Male,38883.62,Master,Teacher,Widowed,South,1,566,18.9,False
sdv-id-zLPCAe,27,Non-binary,133186.11,Master,Business Owner,Divorced,Central,0,650,0.1,True
sdv-id-tGSkfM,77,Non-binary,145048.22,Master,Engineer,Married,Central,0,704,0.1,True
sdv-id-RuGAkF,80,Female,140386.01,Master,Student,Widowed,Central,0,604,4.0,False
sdv-id-cvsmvH,40,Non-binary,94022.51,High School,Nurse,Married,North,0,680,0.1,False
sdv-id-MOqxLe,41,Non-binary,207565.86,Associate,Retail Worker,Married,North,3,666,15.6,False
sdv-id-XATCBo,26,Female,101430.92,High School,Accountant,Married,East,2,727,3.0,False
sdv-id-rFsxyu,28,Non-binary,91837.2,Bachelor,Engineer,Single,Central,0,548,0.1,False
sdv-id-YxmnQl,42,Male,27954.98,Master,Retail Worker,Married,Central,1,553,0.1,False
sdv-id-FSBofJ,39,Female,146495.07,PhD,Business Owner,Single,South,0,691,8.4,False
sdv-id-mlBDUz,68,Non-binary,34421.45,Bachelor,Student,Divorced,Central,0,501,18.2,False
sdv-id-MrsQzS,46,Non-binary,93526.61,PhD,Accountant,Married,Central,0,624,7.0,True
sdv-id-zIPShp,41,Non-binary,77117.53,Bachelor,Teacher,Married,North,1,507,3.7,False
sdv-id-sCrHGW,31,Female,15000.0,Bachelor,Accountant,Single,North,0,589,6.5,False
sdv-id-EEwgDC,18,Female,15000.0,Master,Teacher,Single,Central,1,582,0.1,False
sdv-id-tHLgfW,46,Non-binary,68979.04,Master,Retired,Married,East,3,695,15.7,False
sdv-id-vHBeSb,18,Female,80093.45,Master,Retired,Married,East,0,655,0.9,False
sdv-id-XSvadP,39,Non-binary,83142.24,Master,Manager,Married,Central,2,846,0.1,False
sdv-id-syXfyG,31,Non-binary,101620.12,Associate,Manager,Widowed,East,0,582,1.0,False
sdv-id-LTpVrG,48,Non-binary,58353.57,Bachelor,Lawyer,Single,Central,0,593,2.4,False
sdv-id-tUYtUF,47,Male,163208.09,Bachelor,Retired,Widowed,North,0,553,10.2,False
sdv-id-UoGlfb,68,Non-binary,54683.95,Associate,Engineer,Married,Central,2,591,1.0,False
sdv-id-umYCaj,33,Male,94782.58,Master,Manager,Widowed,North,2,522,1.6,False
sdv-id-ZmFjQm,38,Non-binary,161127.15,Bachelor,Accountant,Single,Central,0,661,12.1,False
sdv-id-QVtebH,18,Non-binary,60840.69,Associate,Manager,Single,North,1,668,0.1,False
sdv-id-VTBPHr,25,Female,103138.72,Bachelor,Retired,Married,Central,1,515,2.4,False
sdv-id-dKcdQV,45,Male,32642.14,High School,Doctor,Married,Central,2,602,14.8,False
sdv-id-MWPLZY,38,Female,56627.8,Associate,Teacher,Single,Central,0,506,13.2,False
sdv-id-QBSzGB,69,Female,87848.71,Associate,Business Owner,Married,North,0,715,0.1,False
sdv-id-wLUgPr,80,Non-binary,58738.26,High School,Retired,Married,West,1,512,12.8,False
sdv-id-YnTyUV,38,Male,86596.25,Master,Engineer,Married,Central,6,546,1.9,False
sdv-id-nFqlbB,70,Female,129541.87,Master,Lawyer,Married,Central,0,650,0.5,False
sdv-id-tJymcY,26,Non-binary,38366.42,Master,Engineer,Single,South,0,523,8.9,False
sdv-id-looryC,71,Female,42377.35,Bachelor,Teacher,Single,West,0,658,3.5,False
sdv-id-ESGwuf,39,Male,38578.18,PhD,Doctor,Married,West,0,763,10.1,False
sdv-id-CQbseF,18,Non-binary,72071.62,Bachelor,Accountant,Single,Central,0,599,0.6,True
sdv-id-RIPDLX,33,Female,112737.84,Associate,Engineer,Single,Central,1,537,1.6,False
sdv-id-ulAXuv,80,Female,88120.0,Bachelor,Retail Worker,Married,East,1,597,16.4,False
sdv-id-WTClpv,42,Non-binary,155602.59,Associate,Business Owner,Married,Central,3,582,0.1,False
sdv-id-flbKfs,41,Non-binary,148729.07,High School,Lawyer,Married,North,0,544,1.5,False
sdv-id-yzytDW,44,Female,52538.25,PhD,Student,Married,West,0,674,2.4,False
sdv-id-JhodoE,71,Non-binary,45241.67,Bachelor,Accountant,Married,Central,2,483,18.4,False
sdv-id-ayWnRX,45,Non-binary,116211.05,Bachelor,Doctor,Married,Central,0,455,0.1,False
sdv-id-SchcCV,30,Female,200645.79,Bachelor,Teacher,Single,East,0,623,5.7,False
sdv-id-gNhvcz,34,Female,243395.3,Associate,Nurse,Single,North,1,594,12.2,False
sdv-id-YwZSaE,18,Male,65703.98,Master,Nurse,Married,East,0,793,0.2,False
sdv-id-UElzIY,18,Male,99192.23,High School,Retired,Single,West,3,572,4.4,False
sdv-id-Xaffzu,35,Male,82060.89,PhD,Business Owner,Married,Central,2,637,3.5,False
sdv-id-jLtNci,65,Male,108366.53,Associate,Engineer,Married,North,0,558,0.1,False
sdv-id-CoMCbs,24,Non-binary,30861.56,Bachelor,Student,Married,North,1,647,2.0,False
sdv-id-kLqAkI,57,Female,147418.03,Master,Retired,Divorced,East,0,575,3.2,False
sdv-id-nqGXjx,77,Male,95207.5,Associate,Doctor,Widowed,North,0,619,8.3,False
sdv-id-rVVbiX,49,Male,97859.69,Bachelor,Doctor,Divorced,North,0,585,2.8,False
sdv-id-bhlewe,36,Male,150832.36,Master,Business Owner,Divorced,Central,0,572,0.3,False
sdv-id-oCXzdr,44,Non-binary,61383.49,Associate,Engineer,Single,East,1,785,1.2,False
sdv-id-yLBCKq,53,Non-binary,67054.82,Bachelor,Accountant,Married,West,3,702,6.9,True
sdv-id-deqdEp,70,Male,26946.68,High School,Student,Married,Central,0,831,3.2,False
sdv-id-RXVXpd,67,Male,98279.51,Bachelor,Teacher,Married,North,1,526,2.6,False
sdv-id-sRMrpX,56,Non-binary,68639.34,Master,Engineer,Divorced,East,0,610,0.1,False
sdv-id-SOvkvU,73,Non-binary,157079.0,Bachelor,Retail Worker,Married,Central,1,517,3.7,False
sdv-id-KmoNuo,44,Female,41830.16,Bachelor,Lawyer,Married,East,0,479,11.1,False
sdv-id-SdaglO,32,Female,74896.8,Bachelor,Student,Single,East,1,525,9.3,False
sdv-id-hCTHDv,58,Male,108222.17,Master,Doctor,Widowed,Central,0,610,3.4,False
sdv-id-FHtPCh,38,Non-binary,47684.79,Bachelor,Business Owner,Divorced,Central,1,652,1.1,False
sdv-id-oJYwIG,59,Male,15000.0,Master,Student,Married,Central,1,572,6.5,False
sdv-id-JDCYqx,39,Non-binary,65595.32,Master,Engineer,Married,East,2,482,0.3,False
sdv-id-CtFsCN,18,Non-binary,141202.9,Bachelor,Retired,Single,North,1,658,9.2,False
sdv-id-JqPCwF,38,Male,58573.86,Associate,Accountant,Single,Central,1,520,14.1,False
sdv-id-kkjBlA,18,Non-binary,114274.12,PhD,Retired,Divorced,East,1,497,1.1,False
sdv-id-fBCKiJ,48,Male,36028.52,Associate,Retail Worker,Single,Central,0,573,5.5,False
sdv-id-BkOoAv,39,Female,70313.2,Master,Accountant,Single,South,2,704,4.5,False
sdv-id-qrdngy,55,Male,65018.45,Master,Teacher,Married,Central,1,602,0.1,False
sdv-id-gNGGlO,75,Non-binary,107013.63,Master,Retail Worker,Married,North,0,684,15.3,False
sdv-id-rRiDgd,35,Non-binary,81763.41,Associate,Manager,Single,East,2,565,7.3,False
sdv-id-TOswVU,69,Male,160562.81,Master,Retail Worker,Married,Central,0,529,6.3,False
