transaction_id,customer_id,product_id,product_category,amount,transaction_date,channel,status,is_first_product
T000036,C00587,P029,Credit,1466.68,2022-01-01,Mobile App,Completed,True
T000031,C00587,P029,Credit,1494.58,2022-07-07,Mobile App,Completed,True
T000034,C00587,P008,Insurance,1476.91,2022-01-01,Online,Completed,True
T000033,C00587,P029,Credit,1092.05,2024-04-20,Phone,Completed,True
T000035,C00587,P029,Credit,1383.17,2024-01-28,Phone,Completed,True
T000038,C00984,P000,Insurance,9163.54,2022-12-18,Online,Completed,True
T000039,C00778,P008,Insurance,761.3,2023-12-10,Mobile App,Completed,True
T000040,C00033,P024,Banking,3890.36,2022-08-31,Mobile App,Completed,True
T000041,C00033,P011,Investment,1555.27,2024-05-27,Mobile App,Completed,True
T000043,C00033,P020,Insurance,5004.09,2023-11-12,Online,Completed,True
T000042,C00033,P012,Insurance,5528.08,2024-03-08,Mobile App,Completed,True
T000045,C00589,P016,Banking,455.11,2025-12-31,Mobile App,Completed,False
T000047,C00589,P016,Banking,421.78,2025-06-14,Branch,Completed,True
T000044,C00589,P011,Banking,786.16,2025-08-21,Phone,Completed,True
T000046,C00589,P016,Banking,567.62,2024-07-07,Phone,Completed,True
T000049,C00160,P029,Insurance,806.16,2023-12-20,Online,Completed,True
T000048,C00160,P029,Insurance,1572.63,2023-05-20,Online,Pending,True
T000050,C00160,P001,Credit,3035.45,2023-12-07,Online,Completed,True
T000055,C00173,P019,Insurance,24.3,2024-06-19,Online,Cancelled,True
T000056,C00173,P021,Banking,11.66,2022-10-12,Online,Pending,True
T000057,C00173,P021,Banking,25.09,2024-05-11,Online,Cancelled,True
T000053,C00173,P021,Banking,18.24,2024-02-29,Online,Pending,True
T000054,C00173,P021,Banking,46.07,2025-08-10,Online,Cancelled,True
T000058,C00173,P021,Banking,0.26,2022-11-18,Phone,Completed,True
T000051,C00173,P021,Banking,2.43,2023-12-10,Mobile App,Completed,True
T000052,C00173,P021,Investment,7.54,2022-01-01,Mobile App,Cancelled,True
T000060,C00394,P000,Insurance,9503.89,2024-01-29,Mobile App,Completed,True
T000059,C00394,P006,Investment,5243.24,2023-04-08,Mobile App,Completed,True
T000063,C00131,P011,Banking,2007.36,2023-01-21,Online,Completed,True
T000061,C00131,P008,Insurance,1364.99,2023-10-07,Mobile App,Completed,True
T000062,C00131,P024,Banking,4155.15,2022-11-25,Mobile App,Completed,True
T000065,C00688,P024,Banking,6784.83,2025-06-06,Branch,Completed,True
T000066,C00688,P020,Insurance,5925.12,2024-02-13,Branch,Completed,True
T000068,C00688,P011,Banking,3783.93,2024-08-10,Branch,Completed,True
T000064,C00688,P011,Banking,2086.02,2024-03-06,Branch,Completed,True
T000067,C00688,P006,Banking,5809.94,2025-07-14,Branch,Cancelled,True
T000071,C00795,P010,Banking,12627.27,2022-01-01,Branch,Completed,True
T000069,C00795,P010,Banking,8260.07,2023-03-25,Mobile App,Completed,True
T000070,C00795,P024,Banking,3656.35,2023-03-17,Phone,Completed,True
T000072,C00408,P001,Insurance,3025.93,2025-07-10,Phone,Completed,True
T000073,C00430,P021,Banking,779.51,2022-12-16,Mobile App,Completed,True
T000076,C00430,P008,Banking,692.39,2023-12-18,Online,Completed,True
T000077,C00430,P011,Banking,2057.46,2023-03-03,Online,Completed,True
T000075,C00430,P005,Investment,2385.61,2023-10-01,Online,Completed,True
T000074,C00430,P011,Banking,2539.4,2022-01-01,Online,Completed,True
T000078,C00796,P020,Insurance,6294.75,2023-09-05,Online,Completed,True
T000080,C00796,P001,Credit,4071.33,2024-03-07,Mobile App,Completed,True
T000084,C00796,P012,Credit,5647.68,2024-01-22,Mobile App,Completed,True
T000082,C00796,P019,Insurance,5243.61,2024-08-06,Mobile App,Completed,True
T000081,C00796,P026,Credit,7290.61,2023-02-21,Online,Completed,True
T000079,C00796,P006,Banking,4078.18,2025-03-16,Mobile App,Completed,False
T000083,C00796,P024,Banking,4917.89,2025-02-02,Mobile App,Completed,True
T000091,C00245,P000,Insurance,11669.6,2024-11-10,Mobile App,Completed,True
T000085,C00245,P011,Banking,2891.33,2024-10-21,Mobile App,Completed,True
T000086,C00245,P020,Insurance,4142.91,2024-07-24,Mobile App,Completed,True
T000089,C00245,P019,Investment,3345.63,2024-02-26,Mobile App,Completed,True
T000090,C00245,P028,Credit,5801.61,2025-04-12,Branch,Completed,False
T000088,C00245,P024,Banking,7791.88,2023-11-06,Mobile App,Completed,True
T000087,C00245,P023,Banking,8125.27,2023-03-29,Mobile App,Completed,True
T000092,C00245,P024,Banking,5992.35,2025-07-18,Mobile App,Completed,True
T000095,C00074,P024,Banking,7302.88,2024-03-04,Mobile App,Pending,False
T000094,C00074,P017,Investment,2463.57,2023-10-16,Mobile App,Completed,False
T000093,C00074,P019,Insurance,6246.96,2024-09-11,Online,Completed,False
T000099,C00074,P020,Insurance,4504.97,2024-11-06,Mobile App,Completed,True
T000098,C00074,P000,Insurance,11114.75,2024-12-19,Online,Completed,False
T000097,C00074,P021,Banking,152.5,2024-01-18,Branch,Completed,True
T000096,C00074,P024,Banking,3040.43,2024-10-05,Branch,Completed,True
T000100,C00074,P021,Banking,640.19,2022-11-24,Mobile App,Completed,False
T000103,C00167,P016,Banking,536.38,2022-09-11,Online,Completed,True
T000101,C00167,P011,Banking,765.14,2024-06-18,Mobile App,Completed,True
T000104,C00167,P011,Banking,1297.3,2023-09-18,Online,Completed,True
T000102,C00167,P011,Banking,976.98,2024-01-29,Online,Completed,True
T000105,C00540,P028,Credit,5062.75,2023-01-31,Branch,Completed,True
T000106,C00540,P011,Investment,3242.75,2022-01-31,Mobile App,Completed,True
T000107,C00540,P001,Insurance,2770.61,2022-11-22,Phone,Completed,False
T000109,C00225,P008,Insurance,74.61,2023-08-12,Mobile App,Completed,True
T000108,C00225,P011,Banking,983.22,2023-01-28,Mobile App,Completed,True
T000110,C00872,P011,Investment,3395.63,2022-02-15,Mobile App,Completed,True
T000113,C00872,P019,Insurance,5956.02,2023-05-16,Online,Completed,True
T000112,C00872,P024,Banking,5471.79,2022-10-14,Online,Completed,True
T000111,C00872,P019,Banking,3834.91,2023-04-27,Online,Completed,True
T000115,C00197,P024,Banking,4315.37,2023-10-04,Mobile App,Completed,False
T000118,C00197,P024,Banking,4090.08,2022-11-04,Mobile App,Completed,True
T000116,C00197,P024,Banking,5767.74,2023-11-19,Mobile App,Completed,False
T000114,C00197,P024,Banking,4595.12,2023-06-23,Mobile App,Completed,True
T000117,C00197,P010,Banking,9132.04,2025-03-15,Online,Completed,False
T000121,C00142,P005,Insurance,1516.76,2025-03-15,Mobile App,Completed,True
T000120,C00142,P021,Investment,0.26,2024-03-21,Phone,Completed,True
T000119,C00142,P008,Insurance,1457.97,2024-11-05,Mobile App,Completed,True
T000122,C00142,P005,Insurance,2216.59,2023-11-05,Phone,Completed,True
T000126,C00693,P021,Investment,23.17,2024-08-23,Online,Completed,True
T000124,C00693,P008,Investment,373.48,2023-08-21,Mobile App,Completed,True
T000125,C00693,P011,Banking,980.69,2024-04-02,Mobile App,Completed,True
T000123,C00693,P011,Banking,885.29,2023-01-15,Mobile App,Completed,True
T000128,C00214,P010,Banking,9742.18,2024-06-24,Branch,Completed,True
T000127,C00214,P024,Banking,6410.2,2023-11-24,Online,Completed,True
T000129,C00214,P023,Investment,8194.92,2024-07-12,Mobile App,Completed,True
T000131,C00081,P019,Banking,7330.29,2024-08-05,Phone,Completed,True
T000130,C00081,P020,Insurance,5940.1,2024-06-23,Mobile App,Completed,True
T000133,C00081,P019,Investment,7912.39,2023-06-02,Mobile App,Completed,True
T000132,C00081,P019,Investment,5296.32,2023-09-21,Online,Completed,True
T000135,C00027,P021,Banking,555.79,2023-08-16,Mobile App,Completed,True
T000137,C00027,P011,Banking,1137.36,2023-09-29,Mobile App,Completed,True
T000134,C00027,P011,Banking,1428.59,2024-05-28,Mobile App,Completed,True
T000136,C00027,P021,Banking,592.62,2024-02-26,Online,Completed,True
T000141,C00347,P024,Banking,6648.3,2025-02-03,Online,Completed,False
T000138,C00347,P011,Banking,3691.8,2024-06-03,Online,Completed,True
T000140,C00347,P019,Insurance,6037.67,2025-12-26,Online,Completed,False
T000139,C00347,P012,Insurance,5042.65,2025-06-29,Mobile App,Completed,True
T000142,C00821,P011,Banking,1703.87,2025-07-09,Phone,Completed,True
T000143,C00821,P016,Banking,496.34,2024-04-07,Mobile App,Completed,True
T000147,C00262,P011,Investment,2831.15,2024-08-07,Mobile App,Completed,True
T000145,C00262,P011,Banking,1294.83,2023-11-22,Mobile App,Completed,True
T000146,C00262,P011,Banking,1829.71,2023-06-12,Mobile App,Completed,True
T000144,C00262,P011,Banking,1977.59,2023-02-02,Mobile App,Completed,False
T000149,C00298,P019,Insurance,3871.89,2023-10-04,Branch,Completed,True
T000150,C00298,P011,Banking,2945.05,2023-10-12,Mobile App,Completed,True
T000151,C00298,P011,Banking,3655.59,2024-06-28,Phone,Completed,True
T000148,C00298,P011,Banking,2361.76,2023-11-30,Mobile App,Completed,True
T000154,C00458,P021,Investment,102.55,2022-05-29,Branch,Pending,True
T000153,C00458,P010,Banking,24.2,2023-04-12,Branch,Completed,True
T000152,C00458,P021,Banking,86.86,2023-09-18,Branch,Cancelled,True
T000155,C00753,P005,Insurance,2178.97,2025-09-26,Phone,Completed,True
T000159,C00753,P001,Insurance,1440.66,2024-11-03,Mobile App,Completed,True
T000158,C00753,P001,Insurance,2714.68,2025-03-25,Mobile App,Completed,True
T000157,C00753,P001,Insurance,3475.15,2024-08-22,Online,Completed,True
T000156,C00753,P029,Credit,1983.12,2025-12-31,Mobile App,Completed,True
T000162,C00835,P010,Banking,13196.39,2025-06-06,Mobile App,Completed,True
T000160,C00835,P011,Banking,3669.62,2024-06-29,Mobile App,Completed,True
T000161,C00835,P024,Banking,4074.03,2024-10-25,Mobile App,Completed,True
T000164,C00835,P011,Banking,3280.81,2024-05-30,Mobile App,Completed,True
T000163,C00835,P024,Banking,5258.53,2025-10-10,Phone,Cancelled,False
T000165,C00835,P015,Investment,9651.85,2024-01-14,Online,Completed,True
T000166,C00835,P014,Insurance,9059.22,2023-12-04,Online,Completed,True
T000169,C00029,P015,Banking,9531.32,2023-01-28,Phone,Cancelled,True
T000168,C00029,P015,Investment,9243.88,2023-06-03,Phone,Cancelled,True
T000167,C00029,P024,Banking,4685.55,2023-03-03,Phone,Completed,True
T000173,C00670,P021,Investment,0.26,2024-05-29,Mobile App,Completed,True
T000171,C00670,P016,Investment,355.14,2024-04-16,Mobile App,Completed,True
T000170,C00670,P008,Investment,844.17,2024-02-05,Mobile App,Completed,True
T000172,C00670,P008,Investment,841.1,2023-07-13,Mobile App,Completed,True
T000175,C00082,P012,Insurance,4865.31,2023-07-30,Mobile App,Completed,True
T000177,C00082,P008,Investment,632.14,2023-08-01,Phone,Completed,True
T000174,C00082,P017,Investment,2648.66,2023-08-12,Phone,Completed,True
T000176,C00082,P011,Banking,3055.46,2023-08-15,Branch,Completed,True
T000184,C00838,P008,Insurance,1201.52,2024-12-24,Online,Completed,True
T000178,C00838,P001,Insurance,2045.15,2024-03-07,Mobile App,Completed,True
T000180,C00838,P029,Credit,2825.25,2025-02-08,Mobile App,Completed,True
T000179,C00838,P001,Insurance,2945.34,2025-01-08,Mobile App,Completed,False
T000182,C00838,P001,Credit,3152.18,2025-08-28,Online,Completed,True
T000181,C00838,P011,Banking,1209.26,2024-03-15,Branch,Completed,False
T000183,C00838,P011,Banking,1881.19,2025-02-22,Branch,Completed,False
T000185,C00717,P008,Investment,1508.21,2022-10-06,Online,Completed,True
T000187,C00717,P029,Insurance,938.09,2024-08-03,Mobile App,Completed,True
T000186,C00717,P005,Insurance,1778.36,2024-08-21,Mobile App,Completed,True
T000189,C00717,P008,Investment,1393.39,2024-11-03,Mobile App,Completed,True
T000188,C00717,P001,Insurance,2908.63,2024-01-12,Online,Completed,True
T000191,C00638,P017,Investment,2747.43,2024-10-18,Branch,Completed,True
T000190,C00638,P011,Banking,1198.24,2025-03-04,Branch,Completed,True
T000196,C00244,P029,Credit,1134.87,2024-02-10,Mobile App,Completed,True
T000194,C00244,P008,Insurance,254.48,2022-10-01,Online,Completed,True
T000195,C00244,P001,Insurance,1532.95,2022-09-25,Online,Completed,True
T000192,C00244,P008,Investment,1000.44,2022-02-22,Mobile App,Completed,True
T000193,C00244,P005,Insurance,2275.12,2022-12-27,Online,Completed,True
T000200,C00702,P021,Banking,538.69,2024-10-25,Online,Completed,False
T000199,C00702,P016,Banking,325.82,2025-06-16,Online,Completed,True
T000197,C00702,P016,Banking,539.17,2024-05-03,Online,Completed,True
T000201,C00702,P016,Banking,413.05,2024-08-16,Online,Completed,True
T000198,C00702,P011,Banking,946.68,2023-03-20,Online,Completed,False
T000204,C00195,P000,Insurance,15928.41,2023-08-02,Mobile App,Completed,True
T000205,C00195,P018,Credit,9204.72,2023-10-13,Phone,Completed,True
T000203,C00195,P028,Credit,17057.57,2023-07-16,Mobile App,Completed,True
T000202,C00195,P028,Credit,14574.51,2023-03-15,Phone,Completed,True
T000206,C00845,P029,Insurance,445.76,2024-11-09,Branch,Completed,False
T000208,C00845,P016,Banking,245.13,2024-06-11,Mobile App,Completed,False
T000207,C00845,P009,Insurance,102.03,2024-11-03,Branch,Completed,False
T000209,C00856,P008,Insurance,1004.77,2025-02-22,Online,Completed,True
T000210,C00856,P021,Banking,653.72,2024-11-04,Online,Completed,False
T000211,C00970,P006,Banking,5335.36,2023-05-10,Mobile App,Completed,True
T000212,C00970,P011,Banking,2400.36,2024-01-31,Mobile App,Completed,True
T000214,C00736,P019,Investment,5908.98,2024-10-08,Mobile App,Completed,True
T000217,C00736,P001,Insurance,3206.58,2024-09-20,Mobile App,Completed,True
T000216,C00736,P019,Investment,4961.43,2024-02-16,Mobile App,Completed,True
T000213,C00736,P012,Insurance,5182.27,2023-12-06,Mobile App,Completed,True
T000215,C00736,P019,Banking,5320.45,2024-01-29,Online,Completed,True
T000220,C00564,P029,Credit,1053.85,2023-09-12,Mobile App,Completed,True
T000219,C00564,P021,Insurance,83.82,2022-09-01,Branch,Completed,True
T000221,C00564,P001,Credit,3519.87,2023-03-05,Phone,Completed,True
T000218,C00564,P001,Insurance,4469.74,2023-01-14,Branch,Completed,True
T000223,C00763,P024,Banking,6394.91,2024-06-23,Branch,Completed,True
T000222,C00763,P019,Insurance,4727.85,2025-03-12,Mobile App,Completed,True
T000225,C00762,P001,Credit,3485.65,2023-09-14,Online,Completed,False
T000228,C00762,P019,Insurance,3193.19,2022-12-22,Mobile App,Completed,True
T000229,C00762,P019,Insurance,4083.13,2023-06-26,Mobile App,Completed,False
T000226,C00762,P001,Insurance,3906.69,2023-05-30,Phone,Completed,True
T000224,C00762,P019,Insurance,5053.86,2023-11-19,Online,Cancelled,False
T000230,C00762,P001,Credit,2465.95,2023-02-23,Branch,Completed,True
T000227,C00762,P017,Insurance,2835.7,2023-06-28,Phone,Completed,True
T000231,C00762,P001,Credit,2628.82,2022-10-11,Mobile App,Pending,True
T000233,C00361,P005,Insurance,2368.5,2023-11-24,Mobile App,Completed,True
T000232,C00361,P021,Banking,0.26,2023-01-14,Phone,Completed,True
T000235,C00594,P029,Insurance,429.3,2022-06-19,Online,Completed,True
T000234,C00594,P021,Banking,9.73,2022-12-17,Mobile App,Completed,True
T000239,C00637,P019,Investment,1755.5,2022-08-12,Mobile App,Completed,True
T000236,C00637,P029,Credit,183.64,2024-10-17,Mobile App,Completed,True
T000240,C00637,P008,Insurance,1119.6,2024-04-23,Phone,Completed,True
T000237,C00637,P005,Insurance,1580.01,2024-10-09,Mobile App,Completed,True
T000241,C00637,P019,Insurance,3490.48,2024-01-10,Branch,Completed,True
T000238,C00637,P021,Banking,0.26,2023-09-05,Online,Completed,True
T000243,C00083,P000,Insurance,11696.91,2023-12-10,Online,Completed,True
T000245,C00083,P019,Insurance,5811.27,2023-05-11,Online,Completed,True
T000244,C00083,P014,Insurance,9270.53,2022-09-16,Online,Completed,True
T000242,C00083,P019,Insurance,6740.75,2023-03-23,Online,Completed,True
T000246,C00083,P023,Investment,15070.35,2022-01-01,Online,Completed,True
T000248,C00255,P005,Insurance,1459.31,2024-08-05,Branch,Completed,True
T000249,C00255,P029,Credit,1114.12,2023-10-11,Branch,Completed,True
T000247,C00255,P008,Insurance,1061.18,2024-05-20,Branch,Completed,True
T000250,C00980,P024,Banking,7288.19,2024-01-23,Phone,Completed,True
T000253,C00980,P011,Banking,1620.75,2023-05-11,Phone,Completed,True
T000251,C00980,P011,Banking,3335.46,2024-01-17,Phone,Completed,False
T000252,C00980,P011,Banking,2573.65,2024-01-01,Mobile App,Completed,False
T000254,C00880,P021,Banking,199.23,2023-08-03,Online,Completed,True
T000255,C00880,P016,Banking,293.58,2024-03-06,Mobile App,Completed,True
T000257,C00880,P016,Banking,536.99,2023-07-06,Online,Completed,True
T000258,C00880,P021,Banking,477.63,2023-08-09,Online,Completed,True
T000256,C00880,P011,Banking,816.7,2023-01-06,Online,Completed,True
T000261,C00285,P019,Insurance,3402.75,2024-06-10,Mobile App,Cancelled,True
T000259,C00285,P029,Insurance,1320.84,2024-01-22,Mobile App,Cancelled,True
T000260,C00285,P011,Banking,3258.34,2024-04-28,Online,Pending,True
T000262,C00285,P017,Insurance,2724.64,2024-08-27,Online,Completed,False
T000264,C00005,P024,Banking,4320.04,2024-04-09,Phone,Completed,True
T000265,C00005,P005,Investment,2145.7,2023-03-09,Mobile App,Completed,True
T000263,C00005,P024,Banking,3306.15,2022-12-28,Phone,Completed,True
T000268,C00826,P011,Banking,2355.14,2024-05-29,Online,Completed,True
T000267,C00826,P006,Investment,4428.09,2024-05-28,Mobile App,Completed,True
T000266,C00826,P024,Banking,5244.41,2024-05-26,Mobile App,Completed,True
T000269,C00646,P019,Insurance,4849.08,2023-10-03,Mobile App,Completed,True
T000270,C00646,P011,Investment,2766.07,2023-09-13,Mobile App,Completed,True
T000272,C00467,P005,Insurance,2450.93,2023-11-19,Mobile App,Completed,True
T000271,C00467,P019,Insurance,3265.06,2024-09-03,Mobile App,Completed,True
T000275,C00308,P012,Insurance,7099.64,2024-06-19,Online,Completed,True
T000278,C00308,P011,Banking,3507.43,2023-07-05,Online,Completed,False
T000274,C00308,P024,Banking,8111.35,2023-06-12,Online,Completed,True
T000273,C00308,P024,Banking,6970.14,2023-04-17,Online,Completed,True
T000276,C00308,P000,Insurance,12295.32,2023-09-12,Online,Completed,True
T000279,C00308,P011,Banking,1332.29,2023-12-14,Phone,Completed,True
T000277,C00308,P006,Banking,5512.32,2023-08-23,Mobile App,Completed,True
T000280,C00504,P024,Banking,6446.7,2025-05-07,Phone,Cancelled,True
T000283,C00504,P008,Investment,1251.06,2025-07-08,Phone,Completed,True
T000282,C00504,P011,Banking,2481.84,2024-11-29,Mobile App,Completed,True
T000281,C00504,P019,Investment,3349.98,2024-11-19,Mobile App,Completed,True
T000284,C00504,P011,Banking,1634.91,2024-09-07,Mobile App,Cancelled,True
T000286,C00871,P019,Insurance,6463.47,2022-11-13,Phone,Completed,True
T000285,C00871,P019,Insurance,5852.32,2024-01-23,Mobile App,Completed,True
T000287,C00871,P019,Investment,7132.32,2023-10-18,Phone,Completed,True
T000291,C00624,P029,Credit,883.55,2023-02-22,Online,Completed,True
T000289,C00624,P008,Insurance,1380.65,2023-08-01,Online,Completed,True
T000292,C00624,P005,Insurance,1610.59,2023-03-10,Mobile App,Completed,True
T000294,C00624,P029,Insurance,1318.62,2023-10-11,Phone,Completed,True
T000293,C00624,P029,Credit,2265.82,2022-05-29,Branch,Completed,True
T000290,C00624,P009,Insurance,165.9,2024-04-22,Online,Completed,True
T000288,C00624,P008,Insurance,149.27,2024-03-12,Online,Completed,True
T000298,C00538,P012,Insurance,9528.62,2025-03-18,Mobile App,Completed,False
T000299,C00538,P017,Insurance,2663.43,2024-12-28,Mobile App,Completed,True
T000297,C00538,P023,Banking,7060.7,2024-11-05,Online,Completed,True
T000296,C00538,P012,Insurance,5752.63,2024-03-22,Online,Completed,True
T000295,C00538,P010,Banking,9928.15,2025-12-26,Online,Completed,False
T000301,C00334,P024,Banking,3525.48,2024-05-15,Mobile App,Completed,False
T000300,C00334,P017,Investment,2896.1,2023-04-09,Mobile App,Completed,True
T000304,C00627,P008,Insurance,427.8,2024-12-13,Online,Completed,True
T000303,C00627,P008,Insurance,533.69,2024-06-17,Mobile App,Completed,True
T000302,C00627,P029,Credit,1066.25,2024-04-19,Online,Completed,True
T000311,C00268,P011,Banking,3248.98,2023-01-13,Branch,Completed,True
T000309,C00268,P011,Banking,1605.84,2024-03-23,Branch,Completed,True
T000305,C00268,P011,Banking,1842.51,2023-04-15,Branch,Completed,True
T000307,C00268,P011,Banking,1667.34,2023-06-10,Branch,Completed,True
T000306,C00268,P011,Banking,2422.97,2022-08-21,Branch,Completed,True
T000308,C00268,P011,Banking,2378.5,2024-01-18,Mobile App,Completed,False
T000310,C00268,P011,Banking,1952.64,2023-02-12,Mobile App,Completed,False
T000314,C00710,P011,Banking,1667.89,2022-08-09,Online,Completed,True
T000313,C00710,P011,Banking,1861.01,2023-06-01,Online,Completed,True
T000315,C00710,P001,Insurance,2865.18,2023-07-01,Online,Completed,True
T000317,C00710,P017,Insurance,2872.4,2024-03-23,Online,Completed,True
T000316,C00710,P001,Credit,3372.3,2022-02-18,Online,Completed,True
T000312,C00710,P011,Banking,1215.59,2024-08-26,Mobile App,Completed,False
T000318,C00000,P011,Investment,2943.8,2022-09-08,Online,Completed,True
T000325,C00000,P005,Insurance,2445.47,2022-10-02,Online,Completed,False
T000320,C00000,P001,Insurance,2786.51,2022-07-13,Online,Completed,True
T000321,C00000,P007,Insurance,2708.6,2022-09-23,Online,Completed,True
T000326,C00000,P019,Investment,3054.48,2022-01-01,Online,Completed,True
T000319,C00000,P001,Insurance,2510.65,2023-05-12,Online,Completed,False
T000322,C00000,P017,Insurance,2844.96,2023-05-15,Online,Completed,False
T000323,C00000,P005,Investment,2229.26,2022-10-13,Online,Completed,False
T000324,C00000,P001,Insurance,2581.04,2023-02-06,Online,Completed,False
T000332,C00481,P029,Credit,1087.17,2025-03-16,Online,Completed,False
T000327,C00481,P008,Insurance,1049.81,2024-07-07,Mobile App,Completed,True
T000329,C00481,P008,Insurance,1157.1,2025-03-09,Online,Completed,False
T000328,C00481,P008,Investment,1164.39,2024-10-17,Online,Completed,True
T000331,C00481,P008,Insurance,1207.96,2025-12-31,Online,Completed,False
T000330,C00481,P029,Credit,1044.99,2023-09-17,Online,Completed,True
T000333,C00949,P019,Insurance,6699.05,2023-06-08,Online,Completed,True
T000340,C00683,P029,Insurance,379.03,2025-12-28,Online,Completed,True
T000334,C00683,P005,Insurance,1949.3,2024-05-03,Mobile App,Completed,True
T000338,C00683,P019,Insurance,3445.83,2024-10-01,Online,Completed,True
T000336,C00683,P001,Insurance,3096.57,2024-02-16,Online,Completed,True
T000337,C00683,P012,Credit,5021.2,2025-12-31,Online,Completed,True
T000339,C00683,P021,Banking,0.26,2023-11-19,Mobile App,Completed,True
T000335,C00683,P021,Banking,187.73,2023-10-23,Mobile App,Completed,False
T000342,C00291,P028,Insurance,4974.34,2023-06-23,Online,Completed,True
T000341,C00291,P029,Insurance,1506.96,2023-03-03,Online,Completed,True
T000344,C00793,P024,Banking,4881.59,2022-08-18,Online,Completed,True
T000343,C00793,P024,Banking,4310.64,2023-06-17,Mobile App,Completed,True
T000345,C00793,P024,Banking,7297.52,2022-11-17,Mobile App,Completed,True
T000348,C00181,P024,Banking,5839.36,2025-02-19,Phone,Cancelled,True
T000347,C00181,P011,Banking,918.27,2024-07-23,Phone,Completed,True
T000346,C00181,P011,Investment,3247.99,2024-05-03,Branch,Completed,True
T000349,C00532,P005,Insurance,1963.31,2023-04-26,Mobile App,Completed,False
T000352,C00532,P029,Insurance,1485.25,2022-01-01,Mobile App,Completed,False
T000351,C00532,P011,Investment,1915.22,2022-03-01,Mobile App,Completed,False
T000354,C00532,P011,Banking,1474.69,2022-02-22,Phone,Completed,False
T000355,C00532,P001,Insurance,3148.48,2022-04-19,Phone,Completed,False
T000350,C00532,P009,Insurance,433.13,2022-12-04,Mobile App,Completed,True
T000353,C00532,P021,Investment,172.61,2023-01-30,Mobile App,Completed,True
T000362,C00187,P008,Insurance,1188.52,2024-01-29,Mobile App,Completed,False
T000359,C00187,P008,Insurance,977.42,2024-01-13,Online,Completed,True
T000361,C00187,P001,Credit,1159.43,2024-04-29,Mobile App,Completed,False
T000358,C00187,P001,Credit,1037.17,2023-10-17,Mobile App,Completed,True
T000357,C00187,P001,Credit,1508.78,2025-06-22,Mobile App,Cancelled,False
T000356,C00187,P008,Insurance,729.79,2022-06-30,Mobile App,Completed,True
T000360,C00187,P008,Insurance,761.31,2022-07-14,Mobile App,Completed,True
T000364,C00831,P008,Insurance,1207.63,2023-09-14,Mobile App,Completed,True
T000363,C00831,P001,Insurance,1155.1,2023-03-09,Phone,Completed,True
T000366,C00709,P021,Banking,0.26,2023-10-13,Online,Completed,True
T000365,C00709,P009,Investment,107.88,2024-07-14,Mobile App,Completed,True
T000368,C00275,P024,Banking,3930.31,2022-02-17,Online,Completed,True
