customer_id,age,gender,income,education,occupation,marital_status,region,num_dependents,credit_score,tenure_years,is_churned
sdv-id-cTQiLK,52,Female,46548.05,Bachelor,Teacher,Divorced,West,1,541,19.2,False
sdv-id-tSGcIm,50,Non-binary,15000.0,Master,Lawyer,Divorced,Central,1,609,18.5,True
sdv-id-TFdgHt,67,Male,15000.0,Bachelor,Retail Worker,Single,Central,1,754,3.9,False
sdv-id-raGkgW,80,Non-binary,15000.0,Bachelor,Student,Single,North,2,600,14.0,False
sdv-id-xYznOJ,45,Non-binary,22221.56,Bachelor,Manager,Widowed,Central,1,500,12.4,False
sdv-id-JqOJJh,50,Non-binary,109626.35,High School,Manager,Divorced,West,1,455,1.2,False
sdv-id-dcXrxF,31,Male,184795.45,PhD,Lawyer,Married,South,1,769,0.1,False
sdv-id-FFWYyV,80,Non-binary,15000.0,Bachelor,Nurse,Married,West,1,580,3.8,True
sdv-id-NkuBeg,63,Non-binary,16988.59,Bachelor,Business Owner,Married,Central,2,495,16.7,False
sdv-id-VEfaTd,25,Non-binary,15000.0,Bachelor,Doctor,Married,Central,1,549,0.1,False
sdv-id-WYfWTu,73,Male,30063.0,Master,Teacher,Divorced,South,1,455,18.5,False
sdv-id-ywBVKB,80,Non-binary,67078.53,Master,Engineer,Divorced,West,0,526,16.8,True
sdv-id-nvAGem,37,Male,65805.32,Bachelor,Doctor,Single,East,1,578,14.0,False
sdv-id-hVsbaT,59,Female,27832.55,Master,Retired,Divorced,South,1,489,10.2,True
sdv-id-imIXTS,80,Non-binary,37777.01,Bachelor,Student,Married,Central,0,492,9.9,True
sdv-id-ezADuu,58,Male,15000.0,Associate,Retired,Divorced,Central,2,456,19.6,False
sdv-id-uPYWeG,52,Non-binary,45467.2,Master,Accountant,Divorced,West,2,572,13.7,True
sdv-id-DJpSsV,39,Non-binary,66950.46,Bachelor,Retired,Married,Central,0,697,12.0,False
sdv-id-TCParK,30,Non-binary,86344.16,High School,Retired,Married,North,0,655,18.8,False
sdv-id-WvkigN,79,Male,30643.27,Bachelor,Student,Single,East,1,638,2.1,False
sdv-id-GLBiQd,49,Non-binary,54389.32,Bachelor,Retired,Divorced,Central,2,574,12.5,True
sdv-id-ujmLTC,80,Non-binary,30485.31,High School,Retail Worker,Single,South,1,692,6.3,False
sdv-id-rfWeZd,68,Male,15000.0,Bachelor,Manager,Married,South,1,517,12.2,False
sdv-id-BUWTPn,80,Non-binary,58344.25,Associate,Business Owner,Married,North,1,572,20.0,False
sdv-id-UlUuwk,76,Non-binary,68487.41,Master,Nurse,Married,Central,1,589,8.9,False
sdv-id-xRVnIm,77,Non-binary,42794.71,Bachelor,Accountant,Single,West,2,519,0.1,True
sdv-id-HuZORX,80,Non-binary,107825.47,High School,Engineer,Married,East,1,579,13.5,False
sdv-id-OBLEPS,22,Male,15000.0,High School,Retail Worker,Single,Central,0,465,14.1,True
sdv-id-UcOoUC,41,Non-binary,23172.66,PhD,Doctor,Single,North,2,485,7.8,False
sdv-id-mOoVGi,58,Male,41932.29,Master,Teacher,Divorced,Central,1,512,4.0,True
sdv-id-QeMIAb,78,Non-binary,15000.0,Bachelor,Retired,Married,Central,2,612,1.7,False
sdv-id-FFCxMP,29,Non-binary,15000.0,Associate,Retired,Married,West,1,510,14.2,False
sdv-id-BLgeVa,80,Non-binary,149434.65,High School,Teacher,Married,West,2,501,12.0,True
sdv-id-VThUoY,80,Non-binary,15000.0,High School,Retail Worker,Married,Central,2,538,9.3,True
sdv-id-HyzjjY,39,Non-binary,32334.09,Bachelor,Retail Worker,Single,North,1,610,15.5,True
sdv-id-IuYsYA,72,Non-binary,87091.22,High School,Manager,Married,West,1,506,15.3,False
sdv-id-QDhofU,61,Non-binary,73192.65,Master,Business Owner,Divorced,West,1,516,12.7,False
sdv-id-uXywtg,57,Non-binary,15000.0,Bachelor,Retired,Married,North,1,685,19.9,False
sdv-id-MBDlQW,56,Non-binary,15000.0,Bachelor,Business Owner,Married,Central,3,457,3.0,False
sdv-id-sQdHyP,80,Female,31190.71,High School,Retired,Single,Central,2,532,17.6,True
sdv-id-hwVPLd,62,Male,59711.94,PhD,Retired,Single,North,0,617,7.7,False
sdv-id-TFkoFv,73,Non-binary,24027.6,Bachelor,Retired,Divorced,East,1,589,0.1,True
sdv-id-GhfdNt,77,Male,39900.51,Bachelor,Student,Married,Central,1,510,0.2,False
sdv-id-WoiStL,79,Female,15000.0,PhD,Retail Worker,Widowed,East,1,552,2.9,True
sdv-id-YTlLzt,80,Non-binary,51556.98,Bachelor,Teacher,Divorced,Central,0,592,3.0,False
sdv-id-fdsodw,80,Non-binary,35374.2,Associate,Retired,Single,West,3,534,12.9,False
sdv-id-YFofAx,26,Non-binary,51891.35,Bachelor,Manager,Married,Central,1,536,0.1,True
sdv-id-ZfhMxm,39,Non-binary,15000.0,Bachelor,Doctor,Married,West,1,593,13.3,True
sdv-id-QHCVen,64,Non-binary,15000.0,Bachelor,Nurse,Married,East,1,542,15.5,False
sdv-id-opisqP,77,Non-binary,28795.35,Master,Lawyer,Single,West,1,572,0.3,False
sdv-id-YouaAn,79,Non-binary,159081.84,Master,Lawyer,Divorced,East,1,590,7.8,False
sdv-id-UoKFVb,80,Non-binary,30329.33,Master,Retired,Single,Central,1,499,16.4,False
sdv-id-HcXjCA,39,Male,26522.54,Bachelor,Engineer,Married,Central,1,552,20.0,False
sdv-id-BcomRN,68,Non-binary,45038.93,Master,Accountant,Divorced,Central,1,552,5.8,False
sdv-id-snHGMA,80,Non-binary,28991.31,Bachelor,Student,Widowed,North,1,511,14.9,False
sdv-id-kcqqzq,60,Non-binary,19569.97,Bachelor,Student,Divorced,West,2,493,17.6,False
sdv-id-PNlwFV,32,Non-binary,15000.0,Bachelor,Student,Married,East,0,477,6.9,False
sdv-id-BQHsek,53,Non-binary,32131.52,High School,Retired,Married,West,1,464,12.0,False
sdv-id-PBmxUt,80,Non-binary,177015.36,High School,Nurse,Single,West,1,490,13.8,False
sdv-id-RMOWEv,18,Non-binary,24849.49,Associate,Business Owner,Divorced,East,1,528,1.6,True
sdv-id-rsWNXL,80,Male,15000.0,Bachelor,Teacher,Married,South,1,515,20.0,False
sdv-id-BgGacp,53,Non-binary,37940.93,PhD,Accountant,Married,West,1,556,3.8,False
sdv-id-zeoZfW,47,Non-binary,35531.78,Master,Manager,Single,North,2,513,0.1,False
sdv-id-YhmgXo,65,Non-binary,15000.0,Master,Student,Married,South,1,470,18.2,False
sdv-id-SZFAfv,54,Non-binary,63089.26,Bachelor,Nurse,Married,South,1,592,10.2,False
sdv-id-PciXNl,80,Male,15000.0,Bachelor,Business Owner,Married,East,2,533,13.6,False
sdv-id-lEgWTQ,80,Non-binary,15000.0,Associate,Student,Married,West,1,501,19.3,True
sdv-id-QyBHyV,48,Non-binary,15191.42,Bachelor,Business Owner,Divorced,South,1,455,17.3,False
sdv-id-JFAiqn,69,Female,42423.82,Bachelor,Nurse,Married,Central,1,656,18.3,False
sdv-id-YCkZLK,49,Male,15000.0,Master,Doctor,Married,Central,0,618,16.8,False
sdv-id-AmdpMX,41,Male,25876.32,Bachelor,Student,Married,North,2,542,19.0,True
sdv-id-gmMaHB,23,Female,106227.58,Master,Engineer,Married,Central,1,498,0.4,False
sdv-id-PKWqVl,77,Male,36464.07,Associate,Student,Married,North,1,509,0.4,False
sdv-id-JiqIUE,80,Non-binary,30617.31,Master,Manager,Married,South,0,554,20.0,True
sdv-id-FgYHgl,75,Non-binary,15000.0,Bachelor,Student,Divorced,North,1,504,5.7,False
sdv-id-bywUFh,80,Non-binary,45555.95,Bachelor,Student,Widowed,Central,3,549,17.4,False
sdv-id-WIwWZt,78,Non-binary,15000.0,Bachelor,Retired,Married,East,1,752,20.0,False
sdv-id-oAvOjg,80,Non-binary,30410.88,Associate,Teacher,Divorced,West,4,516,20.0,True
sdv-id-rPJxBQ,68,Male,15000.0,Bachelor,Doctor,Single,West,1,530,13.5,True
sdv-id-wGMjrz,80,Female,102051.5,Master,Lawyer,Married,West,2,577,16.8,False
sdv-id-tekdDe,66,Non-binary,134775.43,Master,Accountant,Divorced,Central,1,608,13.4,False
sdv-id-tHEbbR,80,Non-binary,28255.21,High School,Lawyer,Married,North,1,659,10.3,True
sdv-id-AFxMMQ,80,Male,15000.0,Master,Student,Divorced,South,4,584,15.0,False
sdv-id-vQmmSN,80,Non-binary,46264.83,Bachelor,Doctor,Divorced,South,1,560,16.9,False
sdv-id-SnVKys,77,Non-binary,42984.26,Bachelor,Nurse,Single,West,2,500,19.9,False
sdv-id-RgfPHw,80,Non-binary,18305.6,High School,Accountant,Single,East,1,698,9.5,False
sdv-id-dmUhdn,80,Non-binary,95261.07,Bachelor,Student,Divorced,Central,0,533,15.9,False
sdv-id-UyDfPP,39,Non-binary,49095.53,Associate,Student,Single,Central,1,640,6.3,True
sdv-id-gqekPz,57,Male,185086.67,Master,Engineer,Married,North,1,550,17.4,True
sdv-id-gGSJMf,50,Non-binary,16576.36,Associate,Manager,Married,South,0,549,8.1,True
sdv-id-KEcMtq,80,Non-binary,47973.13,Bachelor,Manager,Married,West,1,536,13.3,False
sdv-id-cdOxVD,80,Non-binary,42766.92,Bachelor,Lawyer,Married,South,1,527,17.0,False
sdv-id-zMflYz,30,Non-binary,184117.87,PhD,Business Owner,Widowed,West,1,455,0.1,False
sdv-id-vfWqLL,37,Non-binary,28709.45,Bachelor,Teacher,Married,South,1,615,12.0,False
sdv-id-KWbpPf,80,Male,15704.48,Master,Student,Widowed,South,0,455,6.2,False
sdv-id-ASlhhI,32,Non-binary,55576.27,Bachelor,Student,Widowed,Central,1,504,1.8,False
sdv-id-UgAgmj,80,Male,18836.54,High School,Doctor,Widowed,South,1,455,7.3,False
sdv-id-affIHl,75,Non-binary,31023.08,Bachelor,Lawyer,Single,North,1,583,15.8,True
sdv-id-VPTxAa,77,Male,60354.77,Associate,Retail Worker,Married,Central,0,576,4.1,False
sdv-id-mjKsHE,39,Non-binary,28772.15,High School,Retired,Single,South,1,563,18.3,True
sdv-id-yWyPES,33,Non-binary,15000.0,Master,Student,Married,East,1,605,14.7,False
sdv-id-xFQxpK,31,Non-binary,15000.0,Bachelor,Teacher,Single,West,2,483,6.5,True
sdv-id-zYeYkm,80,Non-binary,76572.94,High School,Business Owner,Married,Central,1,455,19.5,False
sdv-id-ZdkBQC,52,Male,29924.5,PhD,Teacher,Divorced,West,1,566,10.2,False
sdv-id-mbZImP,52,Non-binary,41248.33,Bachelor,Retired,Single,Central,3,460,18.2,False
sdv-id-BFFcNF,53,Non-binary,50376.84,Master,Business Owner,Divorced,East,3,492,16.6,False
sdv-id-BbUDAM,78,Male,30922.89,Bachelor,Student,Married,West,2,594,17.8,True
sdv-id-hbqVpb,80,Non-binary,234694.83,High School,Accountant,Divorced,South,1,582,9.0,False
sdv-id-wpmZEv,32,Male,15000.0,Bachelor,Nurse,Single,East,2,521,3.5,True
sdv-id-iHlUzM,77,Non-binary,18270.77,High School,Business Owner,Married,West,1,543,1.6,False
sdv-id-LuSUbR,68,Female,30068.65,Bachelor,Student,Married,East,1,518,10.5,False
sdv-id-LrkjoW,77,Male,69159.72,PhD,Doctor,Divorced,South,2,619,0.1,False
sdv-id-NnWqDX,67,Female,79941.84,Bachelor,Retail Worker,Single,South,0,501,20.0,False
sdv-id-dGbGru,79,Non-binary,18060.09,Bachelor,Business Owner,Married,West,1,592,16.2,False
sdv-id-frQKZK,72,Non-binary,22634.91,PhD,Student,Married,West,1,458,6.7,False
sdv-id-xYxONd,20,Non-binary,86674.62,Bachelor,Doctor,Married,West,0,751,7.9,False
sdv-id-rLDiAK,80,Male,30763.35,Bachelor,Doctor,Single,North,0,539,20.0,False
sdv-id-rNtPao,80,Non-binary,50403.56,Bachelor,Retail Worker,Divorced,North,2,491,4.8,False
sdv-id-vqpLmL,80,Non-binary,110796.51,Master,Retail Worker,Divorced,West,1,521,19.0,False
sdv-id-nkwCri,44,Non-binary,16829.41,Bachelor,Doctor,Divorced,South,2,621,7.9,False
sdv-id-Icqfug,34,Female,16578.86,Associate,Engineer,Married,West,1,578,0.9,False
sdv-id-YCtURf,71,Non-binary,49804.15,Master,Manager,Divorced,South,2,617,12.5,False
sdv-id-ZYCgPp,80,Male,66674.73,High School,Student,Widowed,West,1,497,9.5,False
sdv-id-xuzyQK,52,Male,16536.3,High School,Lawyer,Divorced,South,2,544,0.1,False
sdv-id-qUHXJZ,80,Non-binary,15000.0,High School,Student,Divorced,East,1,499,15.7,False
sdv-id-QbzWaq,46,Non-binary,59082.51,High School,Teacher,Married,North,1,539,15.1,False
sdv-id-mWsjTa,80,Non-binary,15000.0,PhD,Retired,Single,Central,1,464,19.4,False
sdv-id-uZBIOh,61,Non-binary,52624.55,High School,Engineer,Married,West,2,605,20.0,False
sdv-id-MJZgaF,76,Female,15000.0,Associate,Teacher,Married,West,1,600,20.0,False
sdv-id-eZgklC,80,Male,40399.27,Master,Business Owner,Widowed,South,1,629,18.9,False
sdv-id-OBIdvh,47,Non-binary,108768.0,Associate,Nurse,Married,West,1,455,8.6,False
sdv-id-UfYroM,70,Male,49062.43,PhD,Student,Divorced,West,1,562,7.6,False
sdv-id-VCvUuL,70,Non-binary,15000.0,Bachelor,Teacher,Single,Central,0,544,6.5,False
sdv-id-onCHWY,62,Non-binary,45770.44,PhD,Lawyer,Single,South,2,621,14.5,True
sdv-id-muxPGl,80,Non-binary,49747.17,PhD,Engineer,Widowed,East,1,457,16.4,False
sdv-id-DFThqL,42,Non-binary,37531.21,Bachelor,Retired,Married,Central,1,513,14.8,True
sdv-id-cpqcEk,49,Non-binary,19369.76,High School,Retired,Divorced,Central,1,465,2.9,False
sdv-id-wpDSmp,80,Non-binary,42710.11,Bachelor,Doctor,Single,West,2,497,17.0,False
sdv-id-AGbGDr,80,Non-binary,36781.94,PhD,Retired,Single,Central,1,455,18.8,False
sdv-id-HxeJHv,80,Female,58775.62,High School,Doctor,Married,Central,1,562,9.9,False
sdv-id-gyRKou,29,Non-binary,15000.0,Master,Student,Married,North,1,484,19.2,True
sdv-id-KDRirX,58,Non-binary,50590.66,Bachelor,Accountant,Divorced,North,0,577,3.6,False
sdv-id-nwbQgE,51,Non-binary,99920.18,Bachelor,Nurse,Divorced,North,0,518,0.1,True
sdv-id-pQQDSb,80,Male,51537.92,Bachelor,Retail Worker,Married,North,0,529,16.7,True
sdv-id-PTZiKB,60,Non-binary,88743.43,Associate,Business Owner,Single,South,1,730,19.8,False
sdv-id-qxxjAV,80,Female,21707.72,Bachelor,Manager,Divorced,Central,1,512,9.4,False
sdv-id-dNrwqQ,80,Non-binary,86493.1,PhD,Engineer,Divorced,Central,0,616,12.1,False
sdv-id-TSoksd,80,Non-binary,25038.21,PhD,Lawyer,Married,West,1,584,20.0,False
sdv-id-OAGaNj,44,Male,15000.0,Bachelor,Engineer,Married,Central,1,593,18.8,True
sdv-id-wTvOIk,70,Male,84375.59,Associate,Retail Worker,Married,East,1,522,14.1,False
sdv-id-oDDAYb,77,Male,77608.1,Master,Lawyer,Divorced,South,0,604,7.9,True
sdv-id-LIisTY,69,Non-binary,32674.68,Master,Doctor,Divorced,West,0,598,18.3,True
sdv-id-nNYhjY,73,Male,112132.75,High School,Student,Single,West,1,626,8.1,False
sdv-id-OMtdXj,51,Male,148110.49,High School,Doctor,Widowed,West,1,624,19.2,False
sdv-id-eUriVf,40,Non-binary,83603.0,Bachelor,Business Owner,Married,North,1,588,4.9,False
sdv-id-YVuLbv,71,Non-binary,16923.29,Bachelor,Business Owner,Married,Central,3,553,4.7,False
sdv-id-wKUlPp,41,Male,67013.09,Bachelor,Lawyer,Divorced,South,1,504,13.3,True
sdv-id-wXPHEV,39,Non-binary,96466.64,Associate,Engineer,Single,South,1,684,16.1,False
sdv-id-CSFvSS,63,Non-binary,27620.5,Bachelor,Teacher,Single,Central,0,510,7.3,False
sdv-id-vfwldp,50,Non-binary,15000.0,Associate,Accountant,Single,Central,0,521,17.7,False
sdv-id-WcMyRP,18,Female,15000.0,Associate,Lawyer,Divorced,North,1,512,1.6,False
sdv-id-MbJWrD,33,Male,64982.17,Bachelor,Retail Worker,Married,North,1,660,6.4,False
sdv-id-hIWnAS,68,Non-binary,45781.32,Master,Retail Worker,Single,South,1,567,4.4,True
sdv-id-lwVQqo,68,Non-binary,15000.0,PhD,Retired,Single,Central,0,567,6.6,True
sdv-id-aNPfQh,45,Non-binary,16058.62,Master,Student,Married,South,2,482,14.6,False
sdv-id-nriiam,57,Male,51612.38,Bachelor,Accountant,Single,Central,1,525,19.3,False
sdv-id-NcLaJH,62,Non-binary,37364.15,High School,Business Owner,Single,West,1,476,19.2,False
sdv-id-AZvEmU,54,Non-binary,24476.53,High School,Lawyer,Married,North,0,520,0.1,True
sdv-id-FWLjEQ,80,Non-binary,31064.91,Master,Doctor,Married,North,1,561,20.0,False
sdv-id-mEJgNM,80,Non-binary,108851.7,Bachelor,Doctor,Widowed,Central,1,571,17.5,False
sdv-id-pIGdpw,61,Female,28823.43,Bachelor,Retail Worker,Divorced,East,1,500,12.4,False
sdv-id-gygGBd,61,Male,16802.85,Bachelor,Nurse,Married,East,0,614,8.3,False
sdv-id-BNofMJ,54,Non-binary,55562.65,Bachelor,Teacher,Married,East,3,455,20.0,False
sdv-id-zLPCAe,37,Non-binary,22415.16,Bachelor,Retired,Widowed,North,1,624,5.5,False
sdv-id-tGSkfM,76,Non-binary,60653.68,Bachelor,Nurse,Single,Central,0,615,14.6,False
sdv-id-RuGAkF,80,Female,135437.08,High School,Business Owner,Married,West,1,547,16.1,False
sdv-id-cvsmvH,77,Non-binary,15000.0,Associate,Retired,Divorced,South,1,553,3.0,False
sdv-id-MOqxLe,52,Male,15000.0,Bachelor,Student,Single,South,1,679,1.6,False
sdv-id-XATCBo,80,Non-binary,30408.03,Master,Nurse,Widowed,North,0,542,14.6,False
sdv-id-rFsxyu,39,Female,34327.86,Master,Lawyer,Married,South,1,497,20.0,False
sdv-id-YxmnQl,80,Non-binary,15000.0,Bachelor,Manager,Single,South,1,669,14.6,False
sdv-id-FSBofJ,41,Non-binary,63860.55,Bachelor,Teacher,Single,North,2,506,0.1,False
sdv-id-mlBDUz,39,Non-binary,15000.0,PhD,Retail Worker,Single,East,1,585,12.4,False
sdv-id-MrsQzS,80,Non-binary,43395.04,PhD,Manager,Divorced,Central,0,507,20.0,False
sdv-id-zIPShp,66,Non-binary,25139.55,PhD,Student,Divorced,West,1,560,18.7,False
sdv-id-sCrHGW,63,Non-binary,64207.77,Master,Retail Worker,Married,Central,1,492,7.4,True
sdv-id-EEwgDC,58,Non-binary,64014.34,Bachelor,Teacher,Widowed,West,1,632,8.1,False
sdv-id-tHLgfW,78,Male,18687.74,Bachelor,Accountant,Married,East,1,668,9.6,False
sdv-id-vHBeSb,67,Male,28472.5,Bachelor,Manager,Divorced,South,1,590,10.0,False
sdv-id-XSvadP,62,Female,22226.75,High School,Teacher,Divorced,East,2,650,16.2,True
sdv-id-syXfyG,80,Non-binary,117005.69,Associate,Business Owner,Married,North,1,722,11.6,False
sdv-id-LTpVrG,72,Female,15000.0,High School,Business Owner,Divorced,North,1,549,13.5,False
sdv-id-tUYtUF,69,Non-binary,15000.0,Associate,Lawyer,Married,North,1,561,18.3,False
sdv-id-UoGlfb,80,Non-binary,17253.52,Bachelor,Student,Married,West,3,535,10.5,False
sdv-id-umYCaj,80,Non-binary,138009.98,Bachelor,Doctor,Married,Central,1,455,16.9,False
sdv-id-ZmFjQm,48,Non-binary,118340.32,Bachelor,Business Owner,Divorced,West,1,463,0.1,False
sdv-id-QVtebH,72,Non-binary,30737.39,Bachelor,Nurse,Single,North,2,615,20.0,False
sdv-id-VTBPHr,80,Non-binary,37440.77,Master,Business Owner,Married,South,0,534,8.2,False
sdv-id-dKcdQV,46,Non-binary,43741.6,Master,Accountant,Single,West,1,563,2.3,False
sdv-id-MWPLZY,26,Male,30831.98,Bachelor,Retired,Single,West,1,668,1.0,True
sdv-id-QBSzGB,50,Non-binary,39218.58,Associate,Business Owner,Married,South,1,639,2.8,True
sdv-id-wLUgPr,53,Non-binary,15000.0,Bachelor,Student,Single,Central,2,548,11.3,False
sdv-id-YnTyUV,59,Non-binary,26085.05,Bachelor,Business Owner,Single,South,1,499,5.3,True
sdv-id-nFqlbB,45,Non-binary,17856.62,Master,Engineer,Single,West,2,580,10.6,False
sdv-id-tJymcY,80,Male,28545.67,High School,Accountant,Single,Central,1,629,18.0,True
sdv-id-looryC,80,Non-binary,58053.58,Bachelor,Student,Married,North,1,669,10.9,True
sdv-id-ESGwuf,50,Male,120575.86,High School,Teacher,Married,South,1,568,4.1,False
sdv-id-CQbseF,22,Male,73469.84,Associate,Teacher,Married,East,1,662,0.2,False
sdv-id-RIPDLX,75,Non-binary,15000.0,Master,Teacher,Married,East,0,625,16.9,False
sdv-id-ulAXuv,73,Non-binary,51736.53,Bachelor,Manager,Divorced,Central,2,492,7.2,False
sdv-id-WTClpv,79,Female,27410.09,Master,Business Owner,Divorced,Central,1,626,16.6,True
sdv-id-flbKfs,80,Non-binary,15000.0,Bachelor,Retail Worker,Single,Central,2,586,16.3,False
sdv-id-yzytDW,80,Male,52949.2,High School,Teacher,Married,North,1,528,9.9,False
sdv-id-JhodoE,80,Non-binary,18847.03,High School,Manager,Married,Central,2,642,16.1,True
sdv-id-ayWnRX,80,Non-binary,44001.39,PhD,Business Owner,Married,West,2,527,3.7,False
sdv-id-SchcCV,70,Non-binary,28323.27,High School,Lawyer,Single,Central,1,468,4.0,False
sdv-id-gNhvcz,72,Non-binary,15000.0,Master,Retired,Single,East,1,491,16.7,True
sdv-id-YwZSaE,50,Male,15000.0,Bachelor,Student,Married,North,1,532,11.5,False
sdv-id-UElzIY,50,Female,15000.0,Bachelor,Doctor,Married,West,1,455,16.7,False
sdv-id-Xaffzu,80,Non-binary,21520.0,High School,Retired,Divorced,Central,2,638,15.4,True
sdv-id-jLtNci,74,Non-binary,26493.96,Bachelor,Business Owner,Married,East,2,528,18.7,True
sdv-id-CoMCbs,61,Female,49344.13,Master,Business Owner,Divorced,South,1,469,8.6,False
sdv-id-kLqAkI,80,Non-binary,66337.82,PhD,Teacher,Single,Central,1,516,18.1,False
sdv-id-nqGXjx,80,Male,15000.0,Associate,Student,Married,West,3,496,19.1,False
sdv-id-rVVbiX,45,Male,15000.0,Master,Retail Worker,Divorced,Central,5,634,6.7,True
sdv-id-bhlewe,70,Non-binary,108904.55,Bachelor,Doctor,Married,South,1,517,15.0,False
sdv-id-oCXzdr,80,Non-binary,23785.61,Associate,Retail Worker,Married,West,1,562,8.8,False
sdv-id-yLBCKq,67,Non-binary,15000.0,High School,Engineer,Single,Central,1,506,7.8,False
sdv-id-deqdEp,45,Non-binary,78585.97,Bachelor,Student,Married,South,1,655,0.1,False
sdv-id-RXVXpd,80,Non-binary,45188.62,Bachelor,Retired,Divorced,South,1,536,12.1,False
sdv-id-sRMrpX,59,Female,55616.05,Bachelor,Student,Single,North,2,531,4.1,False
sdv-id-SOvkvU,37,Female,15000.0,Master,Student,Married,West,2,655,0.3,False
sdv-id-KmoNuo,18,Male,15000.0,High School,Business Owner,Single,Central,0,623,4.1,True
sdv-id-SdaglO,50,Male,45102.13,Associate,Accountant,Single,North,1,517,3.3,False
sdv-id-hCTHDv,34,Non-binary,127292.26,Bachelor,Business Owner,Divorced,East,1,548,0.1,False
sdv-id-FHtPCh,32,Non-binary,69117.84,Bachelor,Lawyer,Married,Central,4,512,5.1,False
sdv-id-oJYwIG,30,Male,94572.09,Associate,Doctor,Married,North,1,492,7.2,False
sdv-id-JDCYqx,57,Male,43494.93,Associate,Business Owner,Widowed,Central,0,553,9.8,False
sdv-id-CtFsCN,77,Non-binary,35284.21,Master,Manager,Married,West,1,508,2.1,True
sdv-id-JqPCwF,50,Non-binary,15000.0,Bachelor,Retired,Married,North,3,470,19.2,False
sdv-id-kkjBlA,80,Non-binary,31157.23,Bachelor,Retired,Divorced,North,1,481,6.8,True
sdv-id-fBCKiJ,80,Non-binary,58407.35,Bachelor,Student,Single,West,1,481,18.2,True
sdv-id-BkOoAv,66,Male,64554.24,Bachelor,Manager,Married,North,1,613,10.4,False
sdv-id-qrdngy,80,Non-binary,132465.42,Associate,Retired,Single,South,1,632,3.4,True
