customer_id,age,gender,income,education,occupation,marital_status,region,num_dependents,credit_score,tenure_years,is_churned
C01693,42,Non-binary,39655.73,PhD,Accountant,Married,Central,1,544,10.2,False
C00458,45,Female,18593.83,Bachelor,Student,Single,South,1,506,5.2,False
C00221,45,Non-binary,22296.0,PhD,Teacher,Widowed,Central,3,606,12.2,False
C01696,38,Non-binary,114657.04,Bachelor,Teacher,Married,North,1,638,5.0,False
C00113,37,Non-binary,128889.25,Bachelor,Retail Worker,Married,Central,1,644,6.8,False
C01375,74,Non-binary,33611.27,Associate,Doctor,Single,North,1,724,9.8,False
C01940,80,Non-binary,20950.91,Bachelor,Business Owner,Married,East,1,545,10.9,False
C01256,49,Male,184214.42,Bachelor,Manager,Divorced,West,1,646,0.6,True
C00295,30,Male,92149.59,Bachelor,Lawyer,Single,West,1,640,3.9,False
C01324,24,Male,78313.47,Master,Nurse,Single,Central,1,666,2.0,False
C01681,49,Male,153853.52,Bachelor,Retail Worker,Widowed,East,1,654,13.2,False
C00015,22,Male,98671.55,Bachelor,Business Owner,Married,North,1,622,1.7,False
C00558,21,Male,15558.63,High School,Student,Married,South,1,516,5.1,False
C01792,30,Female,141201.25,Bachelor,Accountant,Married,Central,1,655,10.5,False
C01997,79,Male,25699.1,Master,Teacher,Divorced,North,1,528,12.5,False
C01957,31,Female,103548.63,Bachelor,Business Owner,Single,South,1,629,14.3,False
C01698,69,Female,149975.77,Bachelor,Retired,Married,West,1,580,12.3,False
C01157,35,Female,48351.75,Master,Accountant,Single,East,1,630,10.3,False
C00330,68,Female,78153.73,Associate,Retired,Married,Central,1,701,0.4,False
C01924,23,Non-binary,102375.84,Bachelor,Business Owner,Married,North,1,686,1.1,False
C01517,22,Non-binary,74582.21,Bachelor,Retired,Divorced,Central,1,575,1.5,False
C00319,21,Female,76955.9,PhD,Manager,Married,North,2,598,7.9,False
C01647,30,Male,75365.74,Associate,Teacher,Single,North,1,592,4.9,False
C00387,75,Male,90807.84,Bachelor,Retail Worker,Single,West,1,626,8.5,False
C01373,33,Female,15682.87,Bachelor,Doctor,Married,Central,2,550,11.1,False
C00802,38,Non-binary,36789.34,High School,Business Owner,Married,South,4,659,8.1,False
C00074,42,Female,161627.32,Bachelor,Lawyer,Divorced,West,1,701,2.1,False
C01065,47,Female,54085.87,High School,Doctor,Single,East,2,540,7.8,False
C00075,36,Non-binary,94061.35,PhD,Lawyer,Married,Central,1,718,14.7,False
C01226,60,Female,115615.31,High School,Nurse,Married,North,1,630,16.1,False
C01558,52,Female,71443.68,PhD,Engineer,Single,East,1,626,12.6,False
C00700,55,Male,116252.92,High School,Manager,Married,South,1,689,6.9,False
C00729,24,Female,93956.42,Associate,Nurse,Married,Central,1,746,0.5,False
C00390,27,Male,134637.87,Bachelor,Business Owner,Single,South,1,620,4.7,False
C00780,42,Male,33203.17,PhD,Student,Divorced,South,2,666,13.2,False
C00847,43,Non-binary,190191.81,Bachelor,Nurse,Divorced,Central,1,735,14.0,False
C01646,62,Male,62173.9,Associate,Retired,Married,West,1,542,10.5,False
C01251,35,Non-binary,111135.69,High School,Retail Worker,Married,North,4,579,0.2,False
C00607,40,Non-binary,155448.38,Bachelor,Teacher,Married,Central,2,690,4.8,False
C01063,39,Non-binary,40068.35,Master,Doctor,Divorced,East,3,785,14.1,False
C00057,31,Female,65128.25,Bachelor,Retired,Married,Central,2,618,12.3,False
C01472,41,Male,131987.95,Master,Manager,Married,Central,2,701,7.8,True
C01005,21,Female,94092.93,Bachelor,Doctor,Divorced,South,1,624,11.5,True
C00830,59,Female,63057.76,Master,Doctor,Single,West,1,632,19.2,False
C00321,39,Male,51407.11,Bachelor,Engineer,Single,West,1,657,16.4,False
C00784,49,Non-binary,84033.77,High School,Retired,Married,East,1,603,13.8,False
C01317,44,Non-binary,88450.31,Bachelor,Teacher,Widowed,East,1,614,7.9,False
C01954,29,Female,44911.22,Bachelor,Student,Married,North,3,603,12.7,False
C01553,38,Male,110021.47,Associate,Nurse,Married,North,1,700,5.2,True
C01066,38,Female,128417.9,PhD,Retired,Widowed,South,2,715,6.7,False
C01716,25,Non-binary,84581.39,Master,Nurse,Married,South,1,669,8.3,False
C01494,42,Male,184333.37,Master,Nurse,Married,South,1,714,4.8,False
C00819,50,Female,17697.84,Bachelor,Retail Worker,Married,North,1,522,3.8,False
C00674,73,Non-binary,97231.35,Bachelor,Accountant,Married,West,1,609,2.1,False
C00911,35,Male,65554.6,Bachelor,Nurse,Married,Central,1,637,3.6,False
C00613,24,Male,64561.7,High School,Retired,Married,North,1,571,13.9,False
C00218,30,Non-binary,33014.01,Master,Student,Married,Central,2,557,2.5,False
C00229,35,Non-binary,130171.49,Bachelor,Accountant,Married,North,1,627,12.5,False
C01178,48,Non-binary,143425.47,High School,Nurse,Widowed,South,1,588,7.9,False
C00158,37,Non-binary,51826.42,Bachelor,Student,Single,East,1,578,13.1,False
C01509,37,Non-binary,100980.81,Bachelor,Retired,Married,South,2,653,12.5,False
C01966,38,Male,149798.3,Master,Retail Worker,Married,Central,2,748,14.0,True
C00981,21,Female,18043.34,Associate,Student,Single,West,1,580,6.5,False
C00281,64,Female,144044.9,Bachelor,Retired,Widowed,North,1,651,18.1,False
C00264,47,Male,159483.02,Master,Retired,Divorced,Central,1,753,1.2,False
C00806,19,Female,36738.33,Bachelor,Teacher,Married,South,1,612,4.6,False
C01379,54,Male,33068.76,High School,Engineer,Married,East,2,543,14.4,False
C00292,23,Female,19601.29,Master,Engineer,Single,East,1,480,6.1,False
C01848,35,Male,82208.9,Master,Accountant,Single,South,1,744,17.8,False
C00053,19,Non-binary,105829.99,Associate,Engineer,Married,East,3,741,0.5,False
C00418,40,Non-binary,36594.59,Bachelor,Teacher,Single,East,1,633,14.6,False
C00297,25,Non-binary,85865.9,Master,Lawyer,Married,North,1,602,6.6,False
C01264,35,Male,49127.25,PhD,Student,Single,West,1,643,16.6,True
C00466,41,Female,27558.72,High School,Nurse,Married,West,1,546,10.9,False
C01299,80,Female,26452.3,Bachelor,Retail Worker,Married,East,1,557,8.4,False
C00737,69,Female,112250.51,PhD,Manager,Married,Central,1,687,3.8,False
C01182,32,Non-binary,129799.43,PhD,Accountant,Married,East,1,726,19.0,True
C01602,33,Female,138439.07,Master,Lawyer,Married,North,1,735,10.4,False
C01411,36,Non-binary,61888.72,Master,Manager,Married,East,1,652,12.7,False
C00854,58,Male,17223.25,Master,Engineer,Divorced,Central,1,578,16.2,False
C01424,38,Male,128237.41,Associate,Business Owner,Married,Central,1,725,5.2,True
C00535,55,Non-binary,41234.45,Bachelor,Nurse,Widowed,Central,1,590,15.5,False
C00898,39,Non-binary,62815.48,Bachelor,Retired,Married,Central,1,554,6.2,False
C01224,38,Male,182476.74,Master,Retired,Married,South,1,678,0.6,False
C00634,42,Female,72237.53,Associate,Business Owner,Widowed,North,2,720,16.6,False
C01529,80,Female,164410.22,Master,Nurse,Married,South,1,617,10.6,False
C01588,42,Non-binary,59160.17,Bachelor,Nurse,Single,North,1,576,8.6,True
C01606,50,Non-binary,163536.07,Bachelor,Teacher,Married,West,1,570,11.9,False
C00367,39,Non-binary,24173.81,High School,Accountant,Single,East,2,531,16.5,False
C01346,22,Non-binary,69700.55,Master,Accountant,Widowed,South,1,605,11.7,False
C01751,39,Non-binary,59623.6,Bachelor,Manager,Divorced,Central,1,541,9.9,False
C00471,25,Male,151877.98,Associate,Business Owner,Married,West,1,705,8.3,False
C00242,38,Male,15133.89,Master,Engineer,Married,North,2,560,9.2,False
C01915,37,Non-binary,54216.73,High School,Manager,Married,Central,1,543,2.4,False
C01211,47,Female,53845.91,Bachelor,Business Owner,Single,West,2,640,3.9,True
C00429,80,Non-binary,59477.75,Bachelor,Accountant,Married,South,1,691,5.2,False
C00640,22,Non-binary,181144.41,High School,Lawyer,Divorced,Central,1,557,4.8,False
C01392,43,Non-binary,181925.08,PhD,Business Owner,Single,North,1,700,13.2,False
C01154,25,Non-binary,165482.0,Bachelor,Accountant,Married,South,2,625,2.0,False
C00173,65,Male,46554.06,PhD,Student,Married,East,1,552,3.3,False
C01168,57,Female,28635.48,High School,Engineer,Married,Central,3,558,2.4,False
C00271,69,Female,155148.45,Bachelor,Lawyer,Married,South,2,710,5.2,False
C01419,34,Non-binary,51909.47,Master,Retail Worker,Divorced,South,1,670,6.1,False
C00782,80,Non-binary,101300.51,Bachelor,Business Owner,Married,West,1,548,11.2,False
C00045,30,Non-binary,45553.5,Bachelor,Retail Worker,Married,East,1,577,11.8,False
C00066,31,Non-binary,156422.4,Bachelor,Nurse,Married,East,1,660,13.8,False
C01242,27,Female,18304.51,Master,Doctor,Married,North,1,567,15.1,True
C01845,79,Male,84719.61,Bachelor,Lawyer,Married,East,1,665,2.1,False
C00276,37,Non-binary,50292.06,Bachelor,Nurse,Single,North,1,594,16.5,False
C00011,23,Non-binary,42870.76,Master,Engineer,Single,North,1,640,6.4,False
C00006,80,Female,30743.75,Master,Lawyer,Married,West,1,629,7.2,False
C00417,74,Female,124623.9,Master,Nurse,Widowed,South,1,717,9.4,False
C01756,33,Non-binary,35418.33,Master,Student,Married,East,1,644,15.1,False
C00232,22,Male,51083.39,Associate,Retail Worker,Married,South,3,677,8.7,False
C01777,68,Male,63140.52,PhD,Retail Worker,Widowed,South,1,548,17.1,False
C00835,39,Female,24483.6,Associate,Student,Married,East,1,521,2.9,False
C00861,25,Female,21405.74,Bachelor,Lawyer,Married,South,1,587,2.2,False
C00353,72,Male,33246.06,Master,Doctor,Single,West,1,585,7.4,False
C01847,40,Female,133620.47,Bachelor,Lawyer,Married,West,1,641,15.3,False
C00647,43,Female,33829.73,Associate,Student,Married,North,1,702,14.1,True
C00023,28,Female,94708.4,Bachelor,Manager,Married,East,5,749,12.5,False
C01720,56,Female,73005.58,Associate,Nurse,Married,Central,1,590,3.2,True
C00520,47,Male,170757.95,Bachelor,Teacher,Married,South,1,560,2.0,False
C01089,62,Non-binary,28442.82,Bachelor,Accountant,Married,South,1,655,6.7,True
C00585,34,Non-binary,26990.53,Bachelor,Doctor,Married,North,1,610,6.4,False
C01240,48,Female,157064.65,Associate,Teacher,Married,North,1,687,15.8,False
C00235,47,Male,38597.06,PhD,Accountant,Married,Central,1,600,12.6,True
C00311,18,Female,44650.19,High School,Teacher,Married,East,1,639,2.8,False
C00082,29,Female,54109.11,Bachelor,Retired,Married,Central,1,607,19.6,False
C01654,25,Female,54810.87,Associate,Nurse,Married,North,1,715,15.6,False
C01972,32,Non-binary,135213.95,Master,Teacher,Married,North,3,707,3.6,False
C01615,80,Female,166634.41,PhD,Business Owner,Single,North,1,730,9.2,False
C00960,30,Non-binary,69486.69,Bachelor,Retired,Widowed,North,2,666,8.8,False
C00498,31,Male,50821.27,Bachelor,Doctor,Divorced,West,4,689,16.2,False
C00872,28,Non-binary,44523.89,Bachelor,Business Owner,Married,Central,1,579,7.9,False
C01071,74,Non-binary,55200.11,Bachelor,Manager,Divorced,East,1,579,4.0,True
C00701,37,Female,49074.69,Associate,Accountant,Single,South,3,595,12.9,False
C01438,20,Non-binary,174063.11,Master,Lawyer,Divorced,South,1,667,8.8,False
C01852,54,Non-binary,40746.83,Master,Doctor,Single,North,2,555,19.3,False
C00906,28,Non-binary,74104.05,High School,Engineer,Divorced,Central,1,682,4.9,False
C01581,30,Male,110223.78,Master,Retired,Married,Central,1,645,10.3,False
C01691,46,Non-binary,41075.87,Bachelor,Business Owner,Married,East,3,695,17.0,False
C01287,45,Female,76211.8,High School,Retired,Single,West,1,627,13.9,False
C00752,37,Non-binary,22083.05,Bachelor,Engineer,Married,West,1,578,9.9,False
C00428,38,Non-binary,18597.28,Bachelor,Doctor,Married,North,1,471,10.7,False
C00665,28,Non-binary,20037.91,Bachelor,Retail Worker,Married,East,1,533,13.5,False
C00144,58,Female,155658.35,Master,Lawyer,Divorced,West,1,737,12.4,False
C01974,46,Female,31132.53,High School,Business Owner,Widowed,Central,1,528,7.6,False
C01511,20,Non-binary,70177.34,Bachelor,Student,Single,North,1,652,8.5,False
C00137,52,Female,116827.68,Bachelor,Accountant,Single,North,2,648,13.9,False
C01844,41,Non-binary,41164.19,High School,Retired,Single,West,1,652,14.3,False
C00196,67,Female,93515.98,Bachelor,Engineer,Married,East,1,616,7.6,False
C00317,41,Female,24013.19,Master,Engineer,Married,North,1,660,5.7,True
C01395,70,Male,97776.25,Bachelor,Business Owner,Married,Central,2,652,3.9,False
C01305,47,Female,36287.12,Bachelor,Nurse,Single,East,1,575,17.5,False
C00859,59,Non-binary,130574.81,Master,Accountant,Married,West,1,639,8.1,False
C00797,65,Female,46919.63,Master,Accountant,Single,North,1,609,5.8,False
C00035,74,Male,40580.14,Bachelor,Accountant,Married,Central,1,542,4.9,False
C01116,41,Female,87386.01,Master,Business Owner,Married,North,1,690,1.7,False
C00848,47,Male,232264.28,Master,Business Owner,Married,East,1,739,19.6,False
C00815,33,Non-binary,38649.17,Master,Student,Divorced,South,1,625,11.1,False
C00860,19,Female,124094.98,Bachelor,Teacher,Divorced,East,1,624,8.4,False
C00868,40,Female,87730.29,Associate,Student,Single,Central,1,659,5.1,False
C01591,63,Male,41097.9,Associate,Student,Married,West,1,697,13.4,False
C00604,26,Non-binary,28160.1,High School,Student,Married,Central,1,540,10.8,False
C00719,33,Female,42385.5,Master,Teacher,Single,Central,1,542,9.8,False
C01146,18,Female,74570.74,High School,Teacher,Married,East,1,572,2.2,True
C00491,27,Male,149961.55,PhD,Lawyer,Widowed,Central,1,683,4.6,False
C00843,50,Male,24439.94,Bachelor,Doctor,Single,Central,1,541,2.0,False
C01762,19,Non-binary,168450.97,Master,Business Owner,Single,North,1,673,3.5,True
C01490,39,Male,49837.68,Master,Engineer,Married,South,1,652,0.6,False
C01092,45,Female,101165.07,Bachelor,Teacher,Married,East,1,635,9.9,False
C01376,46,Non-binary,19623.79,PhD,Doctor,Married,West,1,620,11.6,False
C01363,19,Female,35475.29,Bachelor,Student,Divorced,North,1,551,1.9,False
C01590,39,Non-binary,252186.24,Bachelor,Lawyer,Married,North,1,644,7.7,False
C00509,31,Female,102875.97,Master,Engineer,Single,Central,2,684,10.1,False
C01183,32,Male,76641.73,Master,Nurse,Married,West,1,642,18.2,False
C00231,32,Non-binary,74478.07,Bachelor,Manager,Single,Central,2,554,17.3,False
C01634,80,Non-binary,15071.24,Master,Student,Widowed,South,4,577,3.3,True
C01488,64,Male,66614.03,Master,Retired,Single,East,1,618,1.6,True
C00666,45,Non-binary,44400.02,Master,Retail Worker,Single,West,1,622,13.9,False
C00993,71,Non-binary,105727.38,Bachelor,Engineer,Married,West,1,612,17.0,True
C01207,41,Female,47400.21,Master,Student,Married,South,1,639,13.8,False
C01566,21,Male,65734.82,PhD,Retail Worker,Single,West,1,593,2.7,False
C00697,45,Non-binary,100446.2,Master,Retired,Single,South,1,593,11.8,False
C01618,25,Male,36466.01,Bachelor,Student,Married,North,1,636,5.0,False
C01290,80,Non-binary,93954.43,Bachelor,Accountant,Divorced,East,2,596,11.0,False
C00804,44,Non-binary,33816.02,Bachelor,Student,Divorced,North,2,727,5.7,True
C00556,38,Male,106541.75,High School,Business Owner,Married,East,1,597,14.5,False
C00351,45,Female,101414.63,Master,Manager,Single,South,1,664,8.6,False
C01233,35,Non-binary,42705.65,High School,Business Owner,Married,South,1,568,0.4,False
C01268,24,Non-binary,16886.51,High School,Retired,Widowed,Central,2,494,10.1,False
C00063,80,Non-binary,34508.86,Bachelor,Manager,Widowed,Central,1,633,7.7,False
C00818,28,Non-binary,23371.14,Bachelor,Retired,Married,West,1,570,18.5,True
C01733,70,Female,124706.83,Bachelor,Retired,Single,West,1,624,11.6,True
C01805,68,Male,127071.86,Associate,Accountant,Single,West,1,632,0.7,False
C01525,36,Female,53634.55,Bachelor,Doctor,Single,West,1,690,8.4,False
C00791,47,Male,179657.72,High School,Accountant,Married,East,2,671,16.6,False
C01432,28,Female,140024.44,Bachelor,Business Owner,Single,Central,1,673,12.8,False
