customer_id,age,gender,income,education,occupation,marital_status,region,num_dependents,credit_score,tenure_years,is_churned
C00532,28,Female,21788.57,Bachelor,Teacher,Single,Central,0,544,13.3,False
C00187,51,Non-binary,55323.99,PhD,Retail Worker,Single,Central,1,639,7.0,False
C00831,54,Female,123811.65,Master,Student,Married,South,0,616,18.7,False
C00709,59,Non-binary,21996.09,Master,Nurse,Married,Central,0,521,2.0,False
C00275,33,Male,179900.93,PhD,Engineer,Single,East,0,729,17.1,False
C00360,47,Non-binary,165771.24,High School,Teacher,Married,West,1,646,4.9,False
C00574,59,Female,93017.83,Bachelor,Retail Worker,Single,North,0,682,1.2,False
C00948,65,Non-binary,170306.15,Bachelor,Teacher,Single,East,0,687,13.6,False
C00261,29,Female,15187.69,High School,Nurse,Married,South,0,498,14.1,False
C00013,29,Male,27762.73,Master,Retired,Married,Central,1,641,1.0,False
C00039,53,Female,112601.93,Bachelor,Engineer,Single,Central,1,626,12.1,False
C00519,53,Female,65392.36,Master,Engineer,Married,North,0,664,2.0,False
C00011,28,Non-binary,110319.18,Bachelor,Accountant,Divorced,South,0,658,16.5,False
C00132,52,Female,137716.87,High School,Lawyer,Divorced,West,0,575,11.7,False
C00113,57,Female,18965.81,Bachelor,Nurse,Divorced,South,0,569,2.0,True
C00321,60,Non-binary,60894.61,Bachelor,Doctor,Widowed,South,1,630,8.1,False
C00770,69,Male,54856.65,Bachelor,Nurse,Single,West,0,564,7.3,True
C00026,47,Non-binary,97305.49,Master,Lawyer,Single,East,1,668,5.1,False
C00232,35,Non-binary,81209.72,Bachelor,Doctor,Married,East,0,597,12.7,False
C00353,64,Non-binary,71163.23,Bachelor,Lawyer,Married,Central,1,544,12.0,False
C00018,28,Female,35443.08,Bachelor,Teacher,Widowed,West,0,616,18.4,False
C00988,50,Male,78263.81,PhD,Teacher,Married,Central,0,599,10.0,False
C00535,22,Female,69541.18,Bachelor,Teacher,Single,East,2,573,10.6,False
C00851,24,Non-binary,60032.41,Bachelor,Accountant,Married,North,0,636,3.2,False
C00930,36,Female,156647.89,Master,Teacher,Married,West,0,682,13.1,False
C00140,34,Female,172426.3,Associate,Teacher,Single,North,1,680,12.9,False
C00493,26,Male,35055.24,PhD,Accountant,Married,South,0,573,11.6,False
C00685,39,Female,81030.59,Bachelor,Engineer,Married,North,0,588,0.4,False
C00290,61,Non-binary,20167.2,Master,Student,Married,Central,0,558,8.7,False
C00431,43,Non-binary,112842.72,Master,Nurse,Widowed,West,0,672,7.9,False
C00489,46,Male,78636.47,High School,Retired,Married,West,0,595,1.3,False
C00976,49,Female,23690.39,Bachelor,Engineer,Married,East,0,528,16.8,False
C00557,55,Female,51882.36,Bachelor,Teacher,Married,West,0,568,11.1,False
C00092,41,Non-binary,134965.41,Associate,Nurse,Single,East,0,603,7.6,False
C00652,41,Female,162738.56,Master,Business Owner,Married,South,1,726,12.2,False
C00237,26,Male,32777.77,High School,Accountant,Married,South,1,533,6.0,False
C00898,35,Male,16394.73,High School,Retired,Divorced,North,0,502,3.1,False
C00478,40,Non-binary,72986.67,Bachelor,Accountant,Married,Central,0,645,10.6,False
C00398,33,Non-binary,51501.14,High School,Teacher,Single,Central,0,560,7.5,True
C00874,51,Male,22758.05,Master,Nurse,Married,North,0,578,8.5,False
C00098,48,Male,100176.79,Master,Manager,Single,West,0,691,19.4,False
C00209,55,Male,112998.04,High School,Retail Worker,Married,West,0,633,15.9,False
C00339,19,Male,35579.8,Bachelor,Teacher,Married,Central,0,571,18.7,False
C00373,24,Female,54569.19,High School,Doctor,Married,South,0,577,6.3,True
C00457,63,Female,122635.79,High School,Retail Worker,Married,Central,0,599,19.6,False
C00799,29,Female,144438.88,Master,Retail Worker,Divorced,East,0,700,10.9,False
C00147,29,Female,38456.33,Associate,Lawyer,Single,North,1,511,4.4,False
C00658,31,Male,161464.38,PhD,Retired,Married,South,0,740,4.3,True
C00273,45,Non-binary,101146.63,Bachelor,Nurse,Divorced,Central,0,640,12.3,False
C00766,21,Male,128609.96,PhD,Nurse,Single,West,0,643,19.1,False
C00438,22,Non-binary,78442.0,High School,Accountant,Single,South,0,582,4.4,False
C00281,63,Female,45939.97,Bachelor,Business Owner,Single,East,1,592,9.5,False
C00134,57,Female,73585.33,High School,Nurse,Single,East,3,530,14.9,False
C00322,46,Male,92908.43,Bachelor,Lawyer,Single,West,0,612,19.3,False
C00921,31,Non-binary,109334.79,High School,Engineer,Widowed,East,0,666,8.2,False
C00626,65,Female,181632.69,High School,Engineer,Married,South,0,624,7.9,False
C00101,69,Female,118424.28,Master,Doctor,Single,West,0,650,7.5,False
C00114,54,Female,25110.88,High School,Nurse,Widowed,South,0,601,18.4,True
C00768,32,Non-binary,20329.2,Bachelor,Nurse,Married,East,0,514,14.1,False
C00475,31,Female,26394.26,Bachelor,Business Owner,Single,North,0,563,2.9,False
C00215,55,Non-binary,95396.85,High School,Engineer,Married,Central,0,651,5.1,False
C00922,40,Male,30800.56,High School,Business Owner,Married,Central,0,525,12.8,False
C00986,40,Non-binary,19878.07,Master,Retired,Married,South,0,589,2.1,True
C00518,42,Non-binary,116626.24,Bachelor,Engineer,Married,West,0,652,9.5,False
C00505,66,Female,55527.34,Master,Nurse,Married,East,1,568,7.0,False
C00264,52,Female,73094.23,Bachelor,Business Owner,Married,West,0,621,8.2,False
C00016,53,Male,28230.88,Master,Accountant,Widowed,Central,2,635,14.9,True
C00302,31,Male,179112.54,Master,Retired,Married,East,0,682,15.3,False
C00177,50,Male,43087.85,Bachelor,Student,Widowed,Central,0,621,10.4,False
C00723,43,Non-binary,186572.46,Bachelor,Teacher,Married,North,1,690,19.1,True
C00433,39,Male,79668.91,Master,Retail Worker,Single,East,0,675,14.3,False
C00935,30,Non-binary,121476.51,PhD,Teacher,Married,South,0,686,9.0,False
C00790,47,Non-binary,171133.34,Associate,Manager,Married,North,0,604,17.0,False
C00204,33,Non-binary,42551.41,Bachelor,Lawyer,Single,East,1,572,16.0,False
C00969,36,Male,58519.61,PhD,Nurse,Single,Central,1,603,7.2,False
C00305,35,Non-binary,69714.17,Master,Retail Worker,Married,South,0,662,14.5,False
C00189,55,Male,42207.41,Associate,Retired,Married,South,1,563,9.5,False
C00324,48,Non-binary,43456.08,Bachelor,Accountant,Single,South,0,603,14.9,False
C00985,37,Male,103606.75,Bachelor,Retired,Married,South,0,615,18.5,True
C00562,70,Female,15619.49,Bachelor,Retired,Single,West,1,593,19.4,False
C00023,48,Male,72858.95,Bachelor,Teacher,Married,East,1,602,11.6,False
C00547,31,Female,108340.09,High School,Retired,Married,North,0,656,6.1,False
C00311,32,Non-binary,76692.08,Master,Teacher,Single,Central,0,633,2.7,True
C00485,32,Male,69845.55,Master,Teacher,Married,South,0,658,17.5,False
C00503,40,Non-binary,51133.39,High School,Accountant,Married,North,0,550,18.3,True
C00401,40,Non-binary,23817.67,High School,Teacher,Divorced,East,0,596,10.6,True
C00967,31,Female,32469.36,Master,Teacher,Single,South,0,588,14.1,False
C00665,41,Male,141581.68,Master,Retail Worker,Single,North,1,716,9.0,True
C00729,31,Female,102274.28,High School,Engineer,Divorced,North,0,562,12.5,True
C00927,26,Non-binary,28330.03,Master,Doctor,Single,West,0,592,8.9,False
C00059,54,Female,58577.39,Bachelor,Teacher,Married,Central,1,593,11.7,True
C00647,59,Non-binary,63218.42,Bachelor,Business Owner,Married,East,1,588,18.5,False
C00289,37,Non-binary,75210.71,PhD,Student,Married,North,0,698,4.4,False
C00319,65,Non-binary,58987.13,Master,Retail Worker,Single,North,0,565,8.1,False
C00550,66,Non-binary,36965.43,Master,Accountant,Married,South,0,565,14.8,False
C00664,26,Non-binary,97373.16,PhD,Teacher,Married,West,0,689,11.1,False
C00351,23,Non-binary,40438.29,High School,Manager,Divorced,Central,0,603,5.4,False
C00802,41,Male,125704.42,PhD,Teacher,Divorced,South,0,688,16.7,False
C00133,50,Female,158639.85,Master,Student,Married,East,0,708,8.9,False
C00260,60,Male,38461.56,PhD,Student,Single,South,0,601,14.7,False
C00846,34,Male,48275.52,Bachelor,Student,Single,East,0,585,7.7,False
C00962,70,Non-binary,30676.8,Bachelor,Retired,Divorced,West,0,544,18.7,False
C00497,24,Male,160875.76,Associate,Accountant,Married,West,0,687,9.5,False
C00439,34,Non-binary,193425.36,Master,Teacher,Married,Central,0,754,11.3,False
C00066,46,Female,79665.73,Bachelor,Engineer,Single,West,0,610,16.0,False
C00473,40,Non-binary,36814.14,Master,Engineer,Single,North,0,617,12.4,False
C00157,36,Male,66956.76,PhD,Retail Worker,Divorced,Central,0,659,16.0,False
C00343,39,Non-binary,45265.86,High School,Nurse,Married,North,1,585,1.8,False
C00370,44,Non-binary,81769.65,High School,Manager,Divorced,West,2,538,19.3,False
C00789,42,Male,47904.78,Bachelor,Nurse,Widowed,South,1,584,0.7,False
C00425,24,Non-binary,167799.57,Master,Manager,Single,South,0,736,16.0,False
C00848,41,Male,105711.64,High School,Business Owner,Married,East,0,621,12.3,False
C00450,30,Non-binary,131966.08,Bachelor,Engineer,Single,West,0,658,2.8,False
C00407,68,Male,111308.22,High School,Lawyer,Single,Central,0,599,13.2,True
C00393,49,Non-binary,114658.64,Bachelor,Business Owner,Divorced,North,0,610,15.9,True
C00528,36,Non-binary,73499.18,Bachelor,Teacher,Single,Central,0,586,6.9,True
C00632,24,Female,57761.74,Bachelor,Manager,Divorced,West,0,597,10.8,False
C00202,36,Female,101695.27,Bachelor,Lawyer,Single,South,0,637,12.7,False
C00811,53,Non-binary,80773.31,High School,Manager,Married,East,1,630,3.6,False
C00992,43,Non-binary,86871.89,Bachelor,Business Owner,Single,North,0,604,19.9,False
C00669,40,Female,47155.84,Master,Engineer,Married,Central,0,604,17.2,True
C00622,41,Female,109416.6,Associate,Student,Married,West,1,607,1.2,False
C00781,44,Male,64425.28,Bachelor,Teacher,Married,East,1,570,17.4,False
C00534,28,Female,42154.7,Associate,Teacher,Widowed,East,0,629,8.6,False
C00728,60,Non-binary,58452.8,Master,Student,Married,West,0,565,1.7,False
C00934,28,Female,35648.81,High School,Student,Single,West,1,546,15.1,False
C00819,58,Female,38822.78,PhD,Lawyer,Married,South,1,654,7.2,True
C00222,59,Female,16316.0,Bachelor,Nurse,Married,South,0,546,15.5,False
C00219,32,Non-binary,29608.52,Master,Nurse,Single,East,1,544,8.6,False
C00994,41,Female,30817.69,Associate,Accountant,Married,South,0,625,13.8,False
C00056,36,Female,41008.21,Master,Business Owner,Single,Central,0,555,8.6,True
C00855,21,Male,16919.41,PhD,Engineer,Widowed,East,0,606,16.3,True
C00300,38,Female,99914.54,High School,Retired,Single,West,0,624,6.6,False
C00231,35,Female,77451.92,Bachelor,Lawyer,Widowed,North,0,612,6.2,False
C00037,44,Non-binary,15787.32,PhD,Doctor,Single,Central,1,561,4.4,False
C00876,54,Female,143504.64,PhD,Teacher,Married,West,0,718,12.1,False
C00919,42,Male,140862.82,PhD,Retired,Married,Central,0,700,8.2,False
C00400,38,Female,74818.5,Bachelor,Manager,Married,East,0,596,15.2,False
C00122,36,Female,134546.59,Associate,Doctor,Married,West,0,616,4.2,False
C00293,34,Non-binary,62882.05,Bachelor,Nurse,Married,South,1,662,17.2,True
C00346,66,Male,21402.0,High School,Teacher,Single,North,0,508,9.3,False
C00879,57,Female,164093.31,Associate,Nurse,Married,East,0,649,10.6,False
C00024,45,Non-binary,104362.36,High School,Nurse,Married,East,0,611,12.6,False
C00959,40,Male,130700.95,Bachelor,Accountant,Married,West,0,621,13.9,False
C00692,33,Non-binary,153605.73,Master,Manager,Divorced,South,0,708,0.5,False
C00102,18,Non-binary,97918.52,High School,Manager,Single,East,0,626,11.7,False
C00405,56,Non-binary,28037.28,Bachelor,Nurse,Married,South,0,580,9.3,False
C00769,39,Male,64170.64,Bachelor,Retail Worker,Divorced,South,1,660,15.5,True
C00014,55,Non-binary,138349.75,Bachelor,Retail Worker,Widowed,North,0,655,13.7,True
C00128,29,Non-binary,167940.81,Associate,Retired,Single,South,0,617,7.8,False
C00515,25,Non-binary,118330.27,Master,Manager,Single,North,0,719,11.0,False
C00727,38,Non-binary,29648.03,High School,Engineer,Married,West,0,565,10.1,True
C00551,50,Non-binary,110567.9,PhD,Doctor,Divorced,South,0,753,19.4,False
C00740,22,Non-binary,45080.03,Bachelor,Nurse,Married,North,1,551,5.1,False
C00288,30,Male,108325.57,Master,Teacher,Single,West,0,644,14.8,False
C00331,37,Female,31139.72,High School,Lawyer,Single,West,0,515,16.1,False
C00240,39,Female,19060.75,Master,Nurse,Married,West,0,566,15.6,False
C00091,23,Female,34026.53,Master,Nurse,Single,Central,0,635,2.1,True
C00070,39,Non-binary,59004.79,Associate,Teacher,Divorced,South,0,583,18.5,True
C00671,20,Male,113234.72,High School,Retired,Single,Central,1,609,10.6,False
C00827,49,Non-binary,166171.93,Master,Business Owner,Married,North,0,667,12.0,False
C00144,47,Female,30385.14,Bachelor,Accountant,Divorced,East,1,590,8.8,False
C00158,47,Female,141166.7,Master,Retail Worker,Divorced,East,0,683,7.4,False
C00747,30,Non-binary,52277.73,Bachelor,Manager,Divorced,Central,0,611,16.3,True
C00333,48,Non-binary,47554.95,Master,Retail Worker,Single,South,1,613,12.9,True
C00292,27,Female,46980.13,Bachelor,Nurse,Married,East,0,617,1.5,False
C00315,55,Male,130867.78,High School,Business Owner,Divorced,South,1,663,15.8,False
C00749,61,Non-binary,89846.35,High School,Teacher,Married,North,0,612,5.5,False
C00471,60,Female,34307.59,High School,Accountant,Single,Central,0,555,14.8,False
C00548,43,Male,138904.84,PhD,Doctor,Single,South,0,746,10.1,False
C00190,26,Female,64900.09,PhD,Teacher,Married,North,0,655,3.0,True
C00625,54,Non-binary,53480.13,Master,Retired,Single,West,0,650,13.7,False
C00715,49,Female,37564.16,Bachelor,Business Owner,Single,North,0,639,1.2,False
C00560,19,Female,196498.62,PhD,Lawyer,Single,West,0,730,17.0,False
C00196,50,Non-binary,89029.62,Bachelor,Lawyer,Married,North,0,616,3.7,True
C00567,65,Non-binary,69732.16,PhD,Teacher,Single,South,0,622,8.5,False
C00210,19,Non-binary,119214.51,PhD,Lawyer,Married,East,0,664,19.6,False
C00979,52,Non-binary,106105.79,Master,Lawyer,Single,Central,1,651,17.3,False
C00558,27,Non-binary,45100.13,High School,Lawyer,Single,East,1,529,2.6,True
C00977,41,Male,120732.44,Bachelor,Accountant,Widowed,North,0,610,3.6,False
C00103,43,Male,29263.68,PhD,Lawyer,Divorced,Central,0,585,9.0,True
C00397,54,Female,54409.12,Bachelor,Retired,Married,East,0,577,14.8,False
C00112,30,Male,49075.42,Master,Accountant,Divorced,West,0,615,12.1,False
C00815,28,Female,169266.71,Master,Accountant,Married,East,0,666,3.1,True
C00468,68,Non-binary,104376.47,Bachelor,Retired,Married,North,0,641,3.1,False
C00585,46,Male,29527.45,PhD,Engineer,Single,East,1,571,11.9,False
C00424,26,Male,40873.69,High School,Lawyer,Married,Central,1,479,9.5,False
C00354,45,Female,66593.92,Bachelor,Lawyer,Divorced,West,0,619,9.5,False
C00744,23,Non-binary,82705.14,Bachelor,Retired,Married,East,0,665,4.0,False
C00330,67,Male,159202.7,PhD,Manager,Single,South,0,720,14.5,False
C00230,43,Female,44375.49,Bachelor,Manager,Married,East,1,527,9.1,False
C00752,55,Non-binary,67164.56,PhD,Nurse,Single,Central,0,605,1.8,False
C00100,24,Non-binary,136209.63,Bachelor,Accountant,Married,South,0,633,2.5,False
C00759,76,Female,48312.41,High School,Nurse,Married,North,0,541,5.7,False
C00184,36,Female,130934.13,Bachelor,Business Owner,Single,South,0,680,19.3,False
C00620,54,Female,38700.6,High School,Nurse,Single,West,0,568,15.8,True
C00338,59,Non-binary,121718.7,Bachelor,Teacher,Divorced,East,1,576,19.0,False
C00767,22,Male,30626.48,High School,Nurse,Single,South,1,551,14.0,True
C00451,57,Male,28742.65,Bachelor,Teacher,Married,Central,0,516,5.4,False
C00316,64,Non-binary,78999.49,PhD,Lawyer,Married,South,1,682,4.6,False
C00691,67,Non-binary,28747.63,Master,Accountant,Married,Central,0,607,11.0,False
C00901,46,Non-binary,23672.98,Associate,Student,Single,South,1,548,14.8,False
C00516,23,Female,22114.4,Master,Business Owner,Married,North,0,590,14.3,False
C00035,35,Male,141907.32,Master,Accountant,Married,East,0,690,10.1,False
C00356,23,Female,49571.04,Bachelor,Nurse,Widowed,Central,0,584,9.3,True
C00509,52,Non-binary,130312.16,Bachelor,Teacher,Married,North,0,676,13.0,False
C00044,50,Male,92768.15,Master,Lawyer,Divorced,South,0,704,17.8,False
C00283,27,Non-binary,94586.19,PhD,Retired,Married,Central,0,681,3.7,False
C00444,52,Female,130268.22,Master,Teacher,Married,East,0,660,9.5,False
C00719,42,Non-binary,59563.94,High School,Business Owner,Divorced,North,0,616,17.9,False
C00666,50,Male,64062.81,Associate,Retail Worker,Widowed,West,0,642,16.6,False
C00145,18,Non-binary,73362.03,Master,Teacher,Married,East,0,637,12.8,True
C00682,72,Non-binary,173931.18,Bachelor,Manager,Single,West,0,682,3.1,False
C00034,23,Non-binary,84015.03,Bachelor,Business Owner,Divorced,West,0,679,16.5,False
C00192,25,Non-binary,106228.56,PhD,Doctor,Single,Central,1,708,12.4,False
C00833,53,Male,53819.5,PhD,Retired,Single,South,0,642,18.3,False
C00280,49,Non-binary,127192.02,High School,Accountant,Married,East,0,602,10.3,False
C00502,46,Female,152874.41,PhD,Lawyer,Single,West,0,776,18.2,False
C00610,34,Female,36863.61,Bachelor,Accountant,Married,West,0,570,0.4,False
C00653,59,Non-binary,41140.42,Bachelor,Lawyer,Married,North,0,551,11.5,False
C00216,66,Male,33647.47,Associate,Retired,Married,East,1,575,13.1,False
C00266,22,Female,39741.64,High School,Nurse,Divorced,Central,0,568,18.2,False
C00389,54,Female,50119.91,Bachelor,Manager,Married,East,0,615,16.2,False
C00883,45,Non-binary,35255.2,Bachelor,Teacher,Single,West,0,579,19.7,False
C00007,55,Non-binary,43393.6,PhD,Business Owner,Married,West,1,607,4.4,False
C00436,23,Non-binary,116681.27,PhD,Doctor,Single,Central,0,803,11.3,False
C00903,41,Non-binary,64438.65,Master,Manager,Single,East,1,606,0.7,True
C00388,45,Female,59056.18,Master,Lawyer,Married,North,0,595,5.4,False
C00453,43,Non-binary,44477.63,Master,Nurse,Single,Central,0,578,16.5,False
C00212,34,Non-binary,43478.4,Master,Engineer,Single,East,1,619,14.0,False
C00674,62,Non-binary,55652.29,Bachelor,Doctor,Married,West,0,593,16.3,False
C00130,41,Male,96733.72,Bachelor,Manager,Single,East,0,617,16.7,False
C00428,69,Non-binary,55898.02,Bachelor,Retired,Single,West,0,599,9.3,True
C00052,21,Female,111073.73,Associate,Accountant,Widowed,West,0,666,8.6,False
C00572,46,Female,122234.19,Bachelor,Retired,Married,South,0,662,0.7,False
C00993,70,Female,60358.28,Master,Retired,Married,West,0,615,7.5,False
C00881,38,Non-binary,117017.01,PhD,Manager,Single,East,0,640,9.7,False
C00774,33,Female,17268.89,Associate,Accountant,Divorced,North,1,489,1.6,False
C00673,56,Male,163133.0,Bachelor,Teacher,Single,Central,1,619,9.2,False
C00916,57,Female,76885.14,PhD,Nurse,Married,South,0,614,13.4,False
C00124,26,Male,84838.7,PhD,Doctor,Divorced,North,1,715,1.8,False
C00463,53,Female,61624.1,Bachelor,Lawyer,Married,West,0,602,14.7,False
C00117,39,Male,85626.9,Master,Student,Widowed,West,0,589,1.8,False
C00387,39,Non-binary,117812.15,High School,Engineer,Married,East,1,689,1.7,False
C00183,64,Female,17715.39,High School,Retail Worker,Married,North,0,494,2.0,False
C00847,28,Male,54787.13,Master,Engineer,Married,Central,0,602,8.8,False
C00047,19,Female,48452.31,Bachelor,Doctor,Married,North,0,565,5.1,False
C00363,28,Male,79571.48,High School,Doctor,Married,South,1,592,19.9,False
C00125,46,Female,58951.95,High School,Lawyer,Divorced,West,1,569,4.1,False
C00456,34,Non-binary,68175.86,PhD,Retail Worker,Single,South,1,651,11.9,False
C00882,37,Male,76493.64,Bachelor,Nurse,Widowed,East,0,618,8.6,False
C00807,32,Male,138243.3,Bachelor,Business Owner,Single,Central,0,561,9.7,False
C00440,32,Male,96080.04,Master,Manager,Single,West,0,642,10.3,False
C00928,34,Female,33157.38,Associate,Business Owner,Single,South,1,548,19.8,False
C00748,25,Female,110025.35,Bachelor,Nurse,Single,East,0,612,2.4,False
C00368,66,Non-binary,76289.42,PhD,Nurse,Divorced,East,0,580,8.6,False
C00090,24,Female,24892.66,High School,Teacher,Single,East,0,519,14.9,False
C00063,45,Female,60809.95,Bachelor,Doctor,Married,Central,1,607,8.1,False
C00076,38,Male,35835.11,High School,Teacher,Married,Central,0,578,14.6,False
C00523,41,Male,140964.08,Bachelor,Lawyer,Married,East,0,705,18.2,True
C00358,43,Non-binary,54660.55,Master,Lawyer,Divorced,North,0,589,11.9,False
C00579,21,Non-binary,193808.07,Bachelor,Manager,Divorced,West,0,723,18.3,True
C00332,21,Female,28860.45,Bachelor,Student,Divorced,West,0,638,9.2,True
C00299,37,Female,42478.56,Bachelor,Engineer,Widowed,Central,0,546,16.1,False
C00803,38,Non-binary,193569.58,Bachelor,Retired,Married,South,0,673,5.3,False
