transaction_id,customer_id,product_id,product_category,amount,transaction_date,channel,status,is_first_product
T000026,C00007,P005,Credit,823.0,2022-05-14,Branch,Cancelled,False
T000027,C00007,P011,Investment,823.0,2022-05-14,Branch,Cancelled,False
T000028,C00007,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000029,C00007,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000030,C00007,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000031,C00007,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000032,C00008,P011,Investment,823.0,2022-05-14,Branch,Cancelled,True
T000033,C00008,P011,Investment,823.0,2022-05-14,Branch,Cancelled,True
T000034,C00008,P005,Credit,823.0,2022-05-14,Branch,Cancelled,False
T000035,C00008,P005,Credit,823.0,2022-05-14,Branch,Cancelled,False
T000036,C00009,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000037,C00009,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000038,C00010,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000039,C00010,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000040,C00010,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000041,C00010,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000042,C00010,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000043,C00010,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000044,C00010,P006,Credit,823.0,2022-05-14,Branch,Completed,False
T000045,C00010,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000046,C00010,P006,Credit,823.0,2022-05-14,Branch,Completed,False
T000047,C00010,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000048,C00011,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000049,C00011,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000050,C00012,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000051,C00012,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000052,C00012,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000053,C00012,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000054,C00012,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000055,C00012,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000056,C00013,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000057,C00013,P003,Credit,823.0,2022-05-14,Branch,Cancelled,False
T000058,C00014,P005,Credit,823.0,2022-05-14,Branch,Cancelled,False
T000059,C00014,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000060,C00014,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000061,C00015,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000062,C00015,P012,Investment,4099.0,2022-05-14,Branch,Completed,False
T000063,C00015,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000064,C00016,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000065,C00016,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000066,C00016,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000067,C00016,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000068,C00016,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000069,C00017,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000070,C00017,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000071,C00017,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000072,C00017,P003,Credit,823.0,2022-05-14,Branch,Cancelled,False
T000073,C00017,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000074,C00017,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000075,C00017,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000076,C00018,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000077,C00018,P015,Investment,823.0,2022-05-14,Branch,Completed,False
T000078,C00018,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000079,C00018,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000080,C00018,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000081,C00019,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000082,C00019,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000083,C00019,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000084,C00019,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000085,C00019,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000086,C00019,P012,Investment,4099.0,2022-05-14,Branch,Completed,False
T000087,C00020,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000088,C00020,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000089,C00021,P012,Investment,4099.0,2022-05-14,Branch,Completed,False
T000090,C00021,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000091,C00022,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000092,C00022,P003,Credit,823.0,2022-05-14,Branch,Cancelled,False
T000093,C00022,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000094,C00023,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000095,C00023,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000096,C00024,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000097,C00024,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000098,C00025,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000099,C00025,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000100,C00025,P012,Investment,4099.0,2022-05-14,Branch,Completed,False
T000101,C00026,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000102,C00027,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000103,C00027,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000104,C00027,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000105,C00027,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000106,C00027,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000107,C00027,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000108,C00028,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000109,C00028,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000110,C00028,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000111,C00028,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000112,C00029,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000113,C00029,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000114,C00029,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000115,C00029,P005,Credit,823.0,2022-05-14,Branch,Cancelled,False
T000116,C00029,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000117,C00030,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000118,C00030,P015,Investment,823.0,2022-05-14,Branch,Completed,False
T000119,C00030,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000120,C00030,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000121,C00030,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000122,C00031,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000123,C00031,P001,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000124,C00032,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000125,C00032,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000126,C00032,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000127,C00032,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000128,C00032,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000129,C00032,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000130,C00033,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000131,C00033,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000132,C00033,P012,Investment,4099.0,2022-05-14,Branch,Completed,False
T000133,C00034,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000134,C00034,P012,Investment,4099.0,2022-05-14,Branch,Completed,False
T000135,C00034,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000136,C00035,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000137,C00035,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000138,C00035,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000139,C00035,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000140,C00035,P011,Investment,823.0,2022-05-14,Branch,Cancelled,True
T000141,C00035,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000142,C00036,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000143,C00036,P012,Investment,4099.0,2022-05-14,Branch,Completed,False
T000144,C00036,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000145,C00036,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000146,C00037,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000147,C00038,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000148,C00038,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000149,C00038,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000150,C00039,P015,Investment,823.0,2022-05-14,Branch,Completed,False
T000151,C00039,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000152,C00039,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000153,C00040,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000154,C00040,P004,Credit,823.0,2022-05-14,Branch,Cancelled,False
T000155,C00040,P012,Investment,4099.0,2022-05-14,Branch,Completed,False
T000156,C00041,P005,Credit,823.0,2022-05-14,Branch,Cancelled,False
T000157,C00041,P002,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000158,C00041,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000159,C00041,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000160,C00041,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000161,C00041,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000162,C00042,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000163,C00042,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000164,C00042,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000165,C00042,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000166,C00042,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000167,C00043,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000168,C00043,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000169,C00044,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000170,C00044,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000171,C00044,P005,Credit,823.0,2022-05-14,Branch,Completed,False
T000172,C00044,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000173,C00044,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000174,C00044,P015,Investment,823.0,2022-05-14,Branch,Completed,False
T000175,C00045,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000176,C00045,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000177,C00045,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000178,C00045,P005,Credit,823.0,2022-05-14,Branch,Completed,False
T000179,C00045,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000180,C00046,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000181,C00046,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000182,C00046,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000183,C00046,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000184,C00046,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000185,C00046,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000186,C00047,P012,Investment,4099.0,2022-05-14,Branch,Completed,False
T000187,C00047,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000188,C00047,P006,Credit,823.0,2022-05-14,Branch,Completed,False
T000189,C00047,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000190,C00047,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000191,C00047,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000192,C00048,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000193,C00048,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000194,C00048,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000195,C00048,P012,Investment,4099.0,2022-05-14,Branch,Completed,False
T000196,C00049,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000197,C00049,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000198,C00049,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000199,C00049,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000200,C00049,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000201,C00050,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000202,C00050,P014,Banking,823.0,2022-05-14,Branch,Cancelled,False
T000203,C00050,P015,Investment,823.0,2022-05-14,Branch,Completed,False
T000204,C00050,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000205,C00050,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000206,C00051,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000207,C00051,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000208,C00051,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000209,C00051,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000210,C00051,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000211,C00052,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000212,C00052,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000213,C00052,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000214,C00052,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000215,C00052,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000216,C00052,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000217,C00052,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000218,C00053,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000219,C00053,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000220,C00053,P005,Credit,823.0,2022-12-01,Branch,Completed,False
T000221,C00054,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000222,C00054,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000223,C00054,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000224,C00054,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000225,C00054,P011,Investment,823.0,2022-05-14,Branch,Cancelled,True
T000226,C00055,P008,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000227,C00055,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000228,C00055,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000229,C00055,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000230,C00055,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000231,C00055,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000232,C00055,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000233,C00056,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000234,C00056,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000235,C00056,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000236,C00056,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000237,C00057,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000238,C00057,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000239,C00057,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000240,C00057,P010,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000241,C00058,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000242,C00058,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000243,C00058,P011,Investment,823.0,2022-05-14,Branch,Completed,True
T000244,C00058,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000245,C00059,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000246,C00059,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000247,C00060,P006,Credit,823.0,2022-05-14,Branch,Completed,False
T000248,C00060,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000249,C00060,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000250,C00061,P011,Investment,823.0,2022-05-14,Branch,Completed,True
T000251,C00061,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000252,C00061,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000253,C00062,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000254,C00062,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000255,C00062,P012,Investment,4099.0,2022-05-14,Branch,Completed,True
T000256,C00062,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000257,C00062,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000258,C00062,P011,Investment,823.0,2022-05-14,Branch,Completed,True
T000259,C00063,P005,Credit,823.0,2022-12-01,Branch,Completed,False
T000260,C00063,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000261,C00064,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000262,C00064,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000263,C00064,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000264,C00064,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000265,C00064,P012,Investment,4099.0,2022-05-14,Branch,Completed,True
T000266,C00065,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000267,C00066,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000268,C00066,P005,Credit,823.0,2022-12-01,Branch,Completed,False
T000269,C00066,P006,Credit,823.0,2022-05-14,Branch,Completed,False
T000270,C00067,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000271,C00067,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000272,C00067,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000273,C00067,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000274,C00067,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000275,C00068,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000276,C00068,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000277,C00068,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000278,C00068,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000279,C00069,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000280,C00069,P009,Insurance,823.0,2022-05-14,Branch,Cancelled,False
T000281,C00069,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000282,C00070,P010,Insurance,823.0,2022-05-14,Branch,Completed,False
T000283,C00071,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000284,C00071,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000285,C00071,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000286,C00071,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000287,C00071,P009,Insurance,823.0,2022-05-14,Branch,Completed,False
T000288,C00071,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000289,C00071,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000290,C00072,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000291,C00072,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000292,C00072,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000293,C00072,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000294,C00073,P010,Insurance,823.0,2022-05-14,Branch,Completed,False
T000295,C00073,P009,Insurance,823.0,2022-05-14,Branch,Completed,False
T000296,C00074,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000297,C00074,P015,Investment,823.0,2022-05-14,Branch,Completed,False
T000298,C00074,P009,Insurance,823.0,2022-05-14,Branch,Completed,False
T000299,C00075,P012,Investment,4099.0,2022-05-14,Branch,Completed,True
T000300,C00075,P010,Insurance,823.0,2022-05-14,Branch,Completed,False
T000301,C00075,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000302,C00075,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000303,C00076,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000304,C00076,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000305,C00076,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000306,C00076,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000307,C00076,P006,Credit,823.0,2022-05-14,Branch,Completed,False
T000308,C00076,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000309,C00077,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000310,C00077,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000311,C00077,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000312,C00077,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000313,C00077,P015,Investment,823.0,2022-05-14,Branch,Completed,False
T000314,C00078,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000315,C00078,P012,Investment,4099.0,2022-05-14,Branch,Completed,True
T000316,C00078,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000317,C00078,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000318,C00078,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000319,C00078,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000320,C00078,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000321,C00079,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000322,C00079,P011,Investment,823.0,2022-05-14,Branch,Completed,True
T000323,C00080,P010,Insurance,823.0,2022-05-14,Branch,Completed,False
T000324,C00080,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000325,C00081,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000326,C00081,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000327,C00081,P012,Investment,4099.0,2022-05-14,Branch,Completed,True
T000328,C00082,P013,Banking,823.0,2022-05-14,Branch,Completed,False
T000329,C00082,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000330,C00082,P010,Insurance,823.0,2022-05-14,Branch,Completed,False
T000331,C00083,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000332,C00083,P007,Credit,823.0,2022-05-14,Branch,Cancelled,False
T000333,C00083,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000334,C00083,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000335,C00084,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000336,C00084,P011,Investment,823.0,2022-05-14,Branch,Completed,True
T000337,C00084,P009,Insurance,823.0,2022-05-14,Branch,Completed,False
T000338,C00084,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000339,C00084,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000340,C00085,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000341,C00085,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000342,C00086,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000343,C00086,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000344,C00087,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000345,C00087,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000346,C00087,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000347,C00088,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000348,C00088,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000349,C00088,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000350,C00088,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000351,C00089,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000352,C00089,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000353,C00089,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000354,C00089,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000355,C00089,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
T000356,C00090,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000357,C00090,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000358,C00090,P003,Credit,823.0,2022-05-14,Branch,Completed,False
T000359,C00090,P006,Credit,823.0,2022-12-01,Branch,Completed,False
T000360,C00091,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000361,C00091,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000362,C00091,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000363,C00091,P001,Banking,823.0,2022-05-14,Branch,Completed,False
T000364,C00092,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000365,C00092,P010,Insurance,823.0,2022-05-14,Branch,Completed,False
T000366,C00092,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000367,C00092,P009,Insurance,823.0,2022-05-14,Branch,Completed,False
T000368,C00092,P002,Banking,823.0,2022-05-14,Branch,Completed,False
T000369,C00093,P011,Investment,823.0,2022-05-14,Branch,Completed,True
T000370,C00093,P011,Investment,823.0,2022-05-14,Branch,Completed,True
T000371,C00093,P009,Insurance,823.0,2022-05-14,Branch,Completed,False
T000372,C00093,P014,Banking,823.0,2022-05-14,Branch,Completed,False
T000373,C00093,P008,Insurance,823.0,2022-05-14,Branch,Completed,False
